CRIME_ID,latitude,longitude,nearest_node,snap_dist_m
24087336.0,-12.07708178,-77.0155592,412185070,49.8929919495369
24087900.0,-12.06613264,-77.03072697,3023386408,16.358751527518056
24120300.0,-12.07271647,-77.02800093,416643464,48.07782112330905
24121566.0,-12.07932345,-77.02519396,408629913,19.04960437665008
24146115.0,-12.07395023,-77.0162315,412189078,13.408837290316267
24239628.0,-12.0590204,-77.0283871,416652548,3.037309784928253
24240588.0,-12.07240444,-77.01249318,416152853,47.29323035228501
24342093.0,-12.06023615,-77.02827337,416652550,12.626298729910404
24477720.0,-12.06860117,-76.99973691,1658531321,35.595990039178695
24477747.0,-12.07554551,-77.00914209,1841059599,9.906854474422095
24577998.0,-12.0619741,-77.01293034,4358198465,50.95597545544206
24617670.0,-12.07613172,-77.02094698,316629422,23.65066160383724
24621066.0,-12.07363393,-77.0060449,4354593593,41.06286310820136
24692994.0,-12.06129773,-77.02305787,4139030401,34.416027878664046
24722178.0,-12.071569,-77.002197,1273525899,10.320942831867704
24838644.0,-12.07348586,-77.02927811,416641059,18.06204464842737
24881949.0,-12.06096492,-77.02972284,10722544727,49.157567537102146
24882084.0,-12.06026097,-77.02979802,10722544727,29.937957097534692
25018239.0,-12.08406452,-77.01245068,1047198999,9.847409723170692
25040898.0,-12.06739471,-77.0309154,3023386411,55.3398318214013
25188096.0,-12.06648597,-77.00797564,416151094,26.255222203604593
25194615.0,-12.06879689,-77.00894056,416151040,28.598568450591973
25209771.0,-12.06936783,-77.01363834,416152858,14.284889205469078
25334967.0,-12.08374161,-77.00774394,4356633401,67.92714905715046
25352724.0,-12.06665008,-77.01712853,2182554474,15.212655664130665
25477521.0,-12.0583752,-77.0216462,4139030392,23.917632969574868
25546059.0,-12.06723656,-77.02847537,416626018,25.87153563404439
25609764.0,-12.08599363,-77.02391567,411812728,8.93458459310042
25711908.0,-12.09011873,-77.01891061,5835252253,8.980500997217861
25737291.0,-12.08623683,-77.01532364,392153682,9.56720064247314
39402118541.0,-12.07016358,-77.00881802,4365225103,24.856590469763496
79402155449.0,-12.06328565,-77.01474205,416635657,68.56262298641573
177402187169.0,-12.08864774,-77.01981825,411852434,12.186286786559602
181402155454.0,-12.06552789,-77.01479387,416152803,25.898070672018072
1044021274976.0,-12.06552789,-77.01479387,416152803,25.898070672018072
13704045347821.0,-12.08123128,-77.0134103,411941895,22.267570391355832
19794600.0,-12.07075433,-77.01183003,416152844,49.01409420462903
19812816.0,-12.07076256,-77.01171523,416152844,46.74558090142479
19818051.0,-12.08841789,-77.01626658,475767882,23.133631490897198
19839669.0,-12.07270638,-77.02949904,416643488,24.103293034650143
19857984.0,-12.06723065,-77.012344,416151085,25.3735612086775
19869072.0,-12.06751996,-77.02718995,416626024,57.95636777217036
19872642.0,-12.07232167,-77.01295367,416152853,4.389956111894623
19901061.0,-12.06636256,-77.01241757,416151073,6.012360309689951
19914114.0,-12.06640643,-77.01730228,1873964961,23.051617924237462
19920339.0,-12.06599604,-77.00478859,2383676706,12.711355952563952
19926906.0,-12.08205131,-77.0223517,411812749,43.5635308210386
19935519.0,-12.07452987,-77.02144147,316629524,25.62274948374593
19956081.0,-12.05964039,-77.02782594,416652542,35.88167327919433
19989162.0,-12.06108996,-77.02410228,416638944,5.717867648326208
20016240.0,-12.06695363,-77.00822244,416151093,19.378653423053844
20020644.0,-12.06966319,-77.0119806,416152843,53.11684172110936
20024529.0,-12.06138766,-77.01281129,1831682571,34.379433201333086
20025429.0,-12.06539189,-77.00565972,3519436107,18.275439357488835
20028981.0,-12.07559665,-77.00901899,316635792,17.77489833637492
20042592.0,-12.06473307,-77.02990825,4035032465,80.09193527565262
20073267.0,-12.0754238,-77.02777273,416641050,10.338066295481436
20079597.0,-12.06277475,-77.01466131,416635657,12.3289488511379
20085231.0,-12.07833091,-77.01789387,411941313,29.127416340005073
20096316.0,-12.05954269,-77.01672677,4354479073,77.38218231024132
20107476.0,-12.06963348,-77.01454703,4411708088,16.326440819088685
20107824.0,-12.08483426,-77.01098,1047198965,19.532034359279578
20137092.0,-12.06416076,-77.00708001,528529058,54.63710923338157
20140203.0,-12.07413561,-77.01466064,412191444,2.023924395735102
20150181.0,-12.07010144,-77.02811557,416626053,21.858126466320336
20169279.0,-12.07474919,-77.01122894,412191492,40.159006033825584
20177385.0,-12.06810746,-77.0116279,4002838365,15.952622218908042
20198610.0,-12.06592022,-77.02741629,416637947,24.18077410610538
20255661.0,-12.07634472,-77.0161472,412185120,14.093948851289058
20258736.0,-12.07147487,-77.01098286,316629584,52.91380971694606
20287770.0,-12.07266778,-77.01346601,412191505,2.57239323436115
20301930.0,-12.06298622,-77.02804445,791159773,21.090038925432324
20340438.0,-12.07517303,-77.00984359,416139846,45.349090646893984
20359191.0,-12.08464001,-77.01832567,411852354,8.35041011437219
20361915.0,-12.08301609,-77.02518983,408630294,3.285028755976566
20376990.0,-12.08103432,-77.01034007,1047199002,13.487158433575303
20383650.0,-12.06074034,-77.02311383,4139030401,28.217026115293805
20435085.0,-12.06055625,-77.01807723,416649248,20.89532845278001
20435433.0,-12.06162476,-77.02940062,10722544724,20.680746962905957
20444295.0,-12.0769662,-77.01043115,3743408024,13.85949708728118
20473809.0,-12.07585317,-77.025988,3484320795,11.773419761705094
20486490.0,-12.06017631,-77.02977507,1273985041,33.17488999457723
20486550.0,-12.05999477,-77.02977907,1273985041,15.645946919296472
20489178.0,-12.06614921,-77.0109046,10012171507,140.86480109229598
20494737.0,-12.07927373,-77.02748979,408629740,6.419757081633403
20503458.0,-12.06111187,-77.01310983,1831682571,34.031545522657176
