longitude,latitude,YEAR,DISTRITO,MODALIDAD,ID,x,y,cluster,probability
-77.03894954,-12.09140058,2016,San Isidro,ROBO AGRAVADO,21756375.0,-8575936.634041497,-1356112.1508821403,-1,0.0
-77.05150315,-12.0898604,2016,San Isidro,ROBO AGRAVADO,24732351.0,-8577334.095514314,-1355936.8093149024,-1,0.0
-77.05138152,-12.0895932,2016,San Isidro,ROBO AGRAVADO,21572172.0,-8577320.55572465,-1355906.3900726857,-1,0.0
-77.05070399,-12.09195767,2016,San Isidro,ROBO AGRAVADO,21658008.0,-8577245.133430053,-1356175.5729605132,-1,0.0
-77.03891137,-12.09139902,2016,San Isidro,ROBO AGRAVADO,23151120.0,-8575932.384976532,-1356111.9732836576,-1,0.0
-77.0388469,-12.0913824,2016,San Isidro,ROBO AGRAVADO,23584461.0,-8575925.208208961,-1356110.0811768065,-1,0.0
-77.04127279,-12.09252502,2016,San Isidro,ROBO AGRAVADO,25734108.0,-8576195.257048482,-1356240.163227447,-1,0.0
-77.04904105,-12.09072325,2016,San Isidro,ROBO AGRAVADO A MANO ARMADA,21210807.0,-8577060.015796032,-1356035.0402228031,-1,0.0
-77.03706395,-12.09159893,2016,San Isidro,ROBO AGRAVADO A MANO ARMADA,20323278.0,-8575726.731122851,-1356134.73208232,21,0.8971444653122634
-77.04299397,-12.09202193,2016,San Isidro,ROBO AGRAVADO A MANO ARMADA,23587257.0,-8576386.857929647,-1356182.888668012,-1,0.0
-77.0541848,-12.09243926,2016,San Isidro,ROBO AGRAVADO A MANO ARMADA,25047573.0,-8577632.615426801,-1356230.3998251746,-1,0.0
-77.04909654,-12.08935516,2016,San Isidro,ROBO AGRAVADO A MANO ARMADA,24587673.0,-8577066.192914575,-1355879.290560787,-1,0.0
-77.0429931,-12.0919332,2016,San Isidro,ROBO AGRAVADO A MANO ARMADA,25092405.0,-8576386.76108169,-1356172.78716324,-1,0.0
-77.04994468,-12.0883458,2016,San Isidro,ROBO,21034614.0,-8577160.607427496,-1355764.3808836085,-1,0.0
-77.04963989,-12.08645728,2016,San Isidro,ROBO,20801535.0,-8577126.6783599,-1355549.38519501,-1,0.0
-77.04050465,-12.09211875,2016,San Isidro,ROBO,21552795.0,-8576109.748094825,-1356193.9111861144,-1,0.0
-77.04954867,-12.08636302,2016,San Isidro,ROBO,22254858.0,-8577116.52379595,-1355538.6543483592,-1,0.0
-77.05007934,-12.0882416,2016,San Isidro,ROBO,20302785.0,-8577175.597710127,-1355752.5183534482,-1,0.0
-77.04880679,-12.09220625,2016,San Isidro,ROBO,21371718.0,-8577033.93809212,-1356203.8726678994,-1,0.0
-77.0404811,-12.09225028,2016,San Isidro,ROBO,23286945.0,-8576107.126520816,-1356208.8852867668,-1,0.0
-77.0516145,-12.0920428,2016,San Isidro,ROBO,23488068.0,-8577346.490939613,-1356185.2646225677,16,1.0
-77.05085501,-12.09195483,2016,San Isidro,HURTO,25737582.0,-8577261.944899552,-1356175.2496395237,-1,0.0
-77.04880679,-12.09220625,2016,San Isidro,HURTO,20407527.0,-8577033.93809212,-1356203.8726678994,-1,0.0
-77.0369034,-12.09304551,2016,San Isidro,HURTO,21213270.0,-8575708.858778605,-1356299.418812911,21,1.0
-77.03636799,-12.09147653,2016,San Isidro,HURTO,24198381.0,-8575649.25721004,-1356120.7974249239,21,0.8038094163220567
-77.03664356,-12.09264805,2016,San Isidro,HURTO,20252850.0,-8575679.933522118,-1356254.1696622723,21,0.8131493366985438
-77.0475047,-12.0925803,2016,San Isidro,HURTO,24708576.0,-8576888.990096353,-1356246.4566162073,-1,0.0
-77.03689187,-12.09304312,2016,San Isidro,HURTO,22585029.0,-8575707.575264877,-1356299.1467212536,21,1.0
-77.05157484,-12.09009863,2016,San Isidro,HURTO,22166826.0,-8577342.07600861,-1355963.9305084664,-1,0.0
-77.04301206,-12.09201463,2016,San Isidro,HURTO,20499615.0,-8576388.871699234,-1356182.057596264,-1,0.0
-77.03713712,-12.09171279,2016,San Isidro,HURTO,22416777.0,-8575734.876369992,-1356147.6945070915,21,0.7288431545393601
-77.04886769,-12.0913351,2016,San Isidro,HURTO,19828236.0,-8577040.717449108,-1356104.6963005501,-1,0.0
-77.03810466,-12.09129505,2016,San Isidro,HURTO,19851540.0,-8575842.582430117,-1356100.1368024778,-1,0.0
-77.0515386,-12.09171865,2016,San Isidro,HURTO,19902807.0,-8577338.041790264,-1356148.3616406417,-1,0.0
-77.03708903,-12.09190909,2016,San Isidro,HURTO,20104002.0,-8575729.523015682,-1356170.0423505649,21,0.8730031052644437
-77.05045807,-12.08980254,2016,San Isidro,HURTO,20110719.0,-8577217.757740878,-1355930.2222713274,-1,0.0
-77.04410912,-12.09243652,2016,San Isidro,HURTO,20153532.0,-8576510.995859805,-1356230.0878881665,-1,0.0
-77.04222787,-12.0924675,2016,San Isidro,HURTO,20642583.0,-8576301.57606775,-1356233.6148257628,-1,0.0
-77.03693376,-12.09292269,2016,San Isidro,HURTO,21219030.0,-8575712.238438345,-1356285.4362648935,21,1.0
-77.03706054,-12.09198602,2016,San Isidro,HURTO,21387546.0,-8575726.351523388,-1356178.8004783103,21,1.0
-77.057426,-12.092728,2016,San Isidro,HURTO,21531426.0,-8577993.42416036,-1356263.2716283714,-1,0.0
-77.0439796,-12.0921718,2016,San Isidro,HURTO,21884469.0,-8576496.577759357,-1356199.950689825,-1,0.0
-77.05110338,-12.09256804,2016,San Isidro,HURTO,22225158.0,-8577289.59332148,-1356245.0608681536,16,1.0
-77.04802294,-12.08980789,2016,San Isidro,HURTO,22548834.0,-8576946.68030926,-1355930.8313394166,-1,0.0
-77.03786255,-12.09304406,2016,San Isidro,HURTO,22556559.0,-8575815.6308682,-1356299.2537363826,21,0.7451111993517252
-77.04416481,-12.0923539,2016,San Isidro,HURTO AGRAVADO,23978931.0,-8576517.195242247,-1356220.6819642659,-1,0.0
-77.04032935,-12.09159084,2016,San Isidro,HURTO AGRAVADO,25158612.0,-8576090.233788088,-1356133.811074131,-1,0.0
-77.05293639,-12.09264378,2016,San Isidro,HURTO AGRAVADO,22760736.0,-8577493.643061299,-1356253.683541082,-1,0.0
-77.04302738,-12.09228487,2016,San Isidro,HURTO AGRAVADO,21172593.0,-8576390.577113833,-1356212.8232043702,-1,0.0
-77.03683104,-12.09294958,2016,San Isidro,HURTO AGRAVADO,20243799.0,-8575700.803700252,-1356288.4975794083,21,1.0
