longitude,latitude,YEAR,DISTRITO,MODALIDAD,ID,x,y,cluster,probability
-76.9978103,-12.06729437,2016,La Victoria,ROBO,21887037.0,-8571357.034793075,-1353367.8986112035,9,1.0
-76.99779455,-12.06732255,2016,La Victoria,HURTO,24694974.0,-8571355.281511094,-1353371.106479749,9,1.0
-76.9976709,-12.06721024,2016,La Victoria,HURTO,24814902.0,-8571341.516856058,-1353358.321679896,9,1.0
-76.9976175,-12.0675322,2016,La Victoria,HURTO AGRAVADO,22125738.0,-8571335.57239525,-1353394.9719850393,9,1.0
-76.99765765,-12.06709415,2016,La Victoria,HURTO AGRAVADO,25660254.0,-8571340.041872805,-1353345.106589676,9,1.0
-76.99730413,-12.06726611,2016,La Victoria,HURTO AGRAVADO,20772519.0,-8571300.68820642,-1353364.6816362005,9,1.0
-76.99762194,-12.06716604,2016,La Victoria,HURTO AGRAVADO,20918451.0,-8571336.066653788,-1353353.2901779066,9,1.0
-76.99795451,-12.06773082,2016,La Victoria,HURTO DE VEHICULO,23801481.0,-8571373.088176843,-1353417.5819076316,9,0.6176415452918902
-76.99803412,-12.06754661,2016,La Victoria,HURTO DE VEHICULO,20282019.0,-8571381.950321505,-1353396.6123479062,9,0.6976940640141985
-77.0120052,-12.06162102,2016,La Victoria,ROBO AGRAVADO,22580886.0,-8572937.203832937,-1352722.0800354881,-1,0.0
-77.01010452,-12.0622397,2016,La Victoria,ROBO AGRAVADO,20322936.0,-8572725.621103175,-1352792.5060218521,96,0.7821677045116685
-77.0086827,-12.0611149,2016,La Victoria,ROBO AGRAVADO,24814431.0,-8572567.344824774,-1352664.4671734949,95,1.0
-77.01200118,-12.06145543,2016,La Victoria,ROBO AGRAVADO,24708000.0,-8572936.756328583,-1352703.230513883,-1,0.0
-77.01032143,-12.06088729,2016,La Victoria,ROBO AGRAVADO,20070762.0,-8572749.767413924,-1352638.557812914,96,0.17440909611039218
-77.0025098,-12.0628813,2016,La Victoria,ROBO AGRAVADO,20612340.0,-8571880.180740058,-1352865.541224293,55,1.0
-77.01200508,-12.06141255,2016,La Victoria,ROBO AGRAVADO,24651807.0,-8572937.190474596,-1352698.3493787153,-1,0.0
-77.00372043,-12.06245336,2016,La Victoria,ROBO AGRAVADO,20553612.0,-8572014.947455196,-1352816.8275444529,53,0.7797152467814352
-77.00952631,-12.06280771,2016,La Victoria,ROBO AGRAVADO,21382584.0,-8572661.255060405,-1352857.1642507252,96,0.19132387746754514
-77.00393048,-12.06236271,2016,La Victoria,ROBO AGRAVADO,22117320.0,-8572038.330114238,-1352806.5085959847,53,0.9774613593333398
-77.01023682,-12.06209305,2016,La Victoria,ROBO AGRAVADO,24751716.0,-8572740.348671809,-1352775.8124484518,96,0.48566588198749755
-77.01153356,-12.06092431,2016,La Victoria,ROBO AGRAVADO,24960255.0,-8572884.7011083,-1352642.771881663,-1,0.0
-77.01156992,-12.06107209,2016,La Victoria,ROBO AGRAVADO,73402118543.0,-8572888.748684984,-1352659.5940127883,103,1.0
-77.01065019,-12.06107487,2016,La Victoria,ROBO AGRAVADO,20151597.0,-8572786.364809718,-1352659.9104665553,-1,0.0
-77.01026556,-12.06208013,2016,La Victoria,ROBO AGRAVADO,20253669.0,-8572743.547993971,-1352774.341729706,96,0.4202174031130173
-77.01025245,-12.06077842,2016,La Victoria,ROBO AGRAVADO,20376213.0,-8572742.088595448,-1352626.1649026007,96,0.17440909611039218
-77.01062273,-12.06108798,2016,La Victoria,ROBO AGRAVADO,20873298.0,-8572783.3079765,-1352661.4028079235,-1,0.0
-77.00874219,-12.06066592,2016,La Victoria,ROBO AGRAVADO,22855446.0,-8572573.967221284,-1352613.3587867287,95,1.0
-77.00390857,-12.06231144,2016,La Victoria,ROBO AGRAVADO,22919658.0,-8572035.891104193,-1352800.672386963,53,0.7909964648505869
-77.002562,-12.062893,2016,La Victoria,ROBO AGRAVADO,23905569.0,-8571885.991617477,-1352866.8730710973,55,1.0
-77.01195933,-12.06159808,2016,La Victoria,ROBO AGRAVADO A MANO ARMADA,20745813.0,-8572932.097607892,-1352719.4687175306,-1,0.0
-77.00854533,-12.06045967,2016,La Victoria,ROBO AGRAVADO A MANO ARMADA,19913391.0,-8572552.052866327,-1352589.8809215846,-1,0.0
-77.00276541,-12.06286494,2016,La Victoria,ROBO AGRAVADO A MANO ARMADA,23116089.0,-8571908.635115098,-1352863.6789155253,55,0.6210460401952664
-77.01204853,-12.06134274,2016,La Victoria,ROBO AGRAVADO A MANO ARMADA,21255693.0,-8572942.027306473,-1352690.4027375225,103,0.9854709884813634
-77.01204233,-12.06167307,2016,La Victoria,ROBO AGRAVADO A MANO ARMADA,21417717.0,-8572941.33712563,-1352728.0050188676,-1,0.0
-77.00701934,-12.06213132,2016,La Victoria,ROBO AGRAVADO A MANO ARMADA,22006794.0,-8572382.18043657,-1352780.1688270743,-1,0.0
-77.00581285,-12.06123515,2016,La Victoria,ROBO AGRAVADO A MANO ARMADA,22247235.0,-8572247.874584123,-1352678.1555115767,66,0.6959975094016625
-77.00925184,-12.06125799,2016,La Victoria,ROBO AGRAVADO A MANO ARMADA,21213360.0,-8572630.701199766,-1352680.7554427644,95,1.0
-77.00870057,-12.06280953,2016,La Victoria,ROBO,22022907.0,-8572569.334104078,-1352857.3714268338,-1,0.0
-77.00625276,-12.06102624,2016,La Victoria,ROBO,22208292.0,-8572296.845141318,-1352654.3748027545,66,0.22388059138283614
-77.00383467,-12.06235987,2016,La Victoria,ROBO,20198718.0,-8572027.664593825,-1352806.1853107281,53,1.0
-77.0118535,-12.0622582,2016,La Victoria,ROBO,20588133.0,-8572920.316666184,-1352794.611928454,-1,0.0
-77.0093304,-12.06238878,2016,La Victoria,ROBO,20666520.0,-8572639.446458962,-1352809.4762182042,96,0.18576993885916795
