longitude,latitude,YEAR,DISTRITO,MODALIDAD,ID,x,y,cluster,probability
-76.997246,-12.067168,2017,La Victoria,ROBO AGRAVADO,1917205126.0,-8571294.217204422,-1353353.5132942658,0,1.0
-76.99712886,-12.06733794,2017,La Victoria,ROBO AGRAVADO,671488838.0,-8571281.177239269,-1353372.8583995837,0,0.9827290601865909
-76.99726716,-12.06713064,2017,La Victoria,ROBO AGRAVADO,1854545576.0,-8571296.572724845,-1353349.2604235169,0,1.0
-76.99801539,-12.06741653,2017,La Victoria,ROBO,1679600836.0,-8571379.865307443,-1353381.8046896379,0,0.6675981903654694
-76.99746004,-12.06710613,2017,La Victoria,ROBO,723451292.0,-8571318.04402823,-1353346.4703311708,0,1.0
-76.99770024,-12.06725592,2017,La Victoria,ROBO,919721735.0,-8571344.782969918,-1353363.5216583898,0,1.0
-76.99790299,-12.06733454,2017,La Victoria,ROBO,1146408691.0,-8571367.352996677,-1353372.4713607547,0,0.7376441754387606
-76.9976175,-12.0675322,2017,La Victoria,HURTO AGRAVADO,1833447298.0,-8571335.57239525,-1353394.9719850393,0,0.8324956803745873
-76.99712509,-12.06732442,2017,La Victoria,HURTO AGRAVADO,920054372.0,-8571280.757564789,-1353371.3193510945,0,1.0
-76.9973698,-12.0670042,2017,La Victoria,HURTO AGRAVADO,219110713.0,-8571307.998557381,-1353334.8671469302,0,0.9733228003641181
-77.01019549,-12.06187178,2017,La Victoria,ROBO AGRAVADO,209999389.0,-8572735.747837253,-1352750.6246922156,94,0.29520887455604927
-77.00998233,-12.06195061,2017,La Victoria,ROBO AGRAVADO,2078625591.0,-8572712.018974595,-1352759.5981196873,94,0.5951453888728188
-77.01001096,-12.06254437,2017,La Victoria,ROBO AGRAVADO,3777263.0,-8572715.206051618,-1352827.187476257,94,0.23860149097421357
-77.0058407,-12.06122683,2017,La Victoria,ROBO AGRAVADO,125945739.0,-8572250.97483194,-1352677.2084263663,44,1.0
-77.01207898,-12.06141196,2017,La Victoria,ROBO AGRAVADO,158179771.0,-8572945.416984968,-1352698.2822175792,91,0.958567949639892
-77.00706225,-12.0619951,2017,La Victoria,ROBO AGRAVADO,762944563.0,-8572386.957155919,-1352764.6625352656,61,1.0
-77.00927604,-12.06239168,2017,La Victoria,ROBO AGRAVADO,1009496893.0,-8572633.395131445,-1352809.806333467,-1,0.0
