cid,lat,lng,district
1383,-12.1362162,-77.0078834,Barranco
1384,-12.1362162,-77.0071461,Barranco
1385,-12.1362162,-77.0064089,Barranco
1386,-12.1362162,-77.0056717,Barranco
1387,-12.1362162,-77.0049345,Barranco
1388,-12.1362162,-77.0041973,Barranco
1389,-12.1362162,-77.00346,Barranco
1390,-12.1362162,-77.0027228,Barranco
1391,-12.1362162,-77.0019856,Barranco
1392,-12.1362162,-77.0012484,Barranco
1393,-12.1362162,-77.0005112,Barranco
1394,-12.1354955,-77.03,Barranco
1395,-12.1354955,-77.0292628,Barranco
1396,-12.1354955,-77.0285256,Barranco
1397,-12.1354955,-77.0277883,Barranco
1398,-12.1354955,-77.0270511,Barranco
1399,-12.1354955,-77.0263139,Barranco
1400,-12.1354955,-77.0255767,Barranco
1401,-12.1354955,-77.0248395,Barranco
1402,-12.1354955,-77.0241022,Barranco
1403,-12.1354955,-77.023365,Barranco
1404,-12.1354955,-77.0226278,Barranco
1405,-12.1354955,-77.0218906,Barranco
1406,-12.1354955,-77.0211533,Barranco
1407,-12.1354955,-77.0204161,Barranco
1408,-12.1354955,-77.0196789,Barranco
1409,-12.1354955,-77.0189417,Barranco
1410,-12.1354955,-77.0182045,Barranco
1411,-12.1354955,-77.0174672,Barranco
1412,-12.1354955,-77.01673,Barranco
1413,-12.1354955,-77.0159928,Barranco
1414,-12.1354955,-77.0152556,Barranco
1415,-12.1354955,-77.0145184,Barranco
1416,-12.1354955,-77.0137811,Barranco
1417,-12.1354955,-77.0130439,Barranco
1418,-12.1354955,-77.0123067,Barranco
1419,-12.1354955,-77.0115695,Barranco
1420,-12.1354955,-77.0108323,Barranco
1421,-12.1354955,-77.010095,Barranco
1422,-12.1354955,-77.0093578,Barranco
1423,-12.1354955,-77.0086206,Barranco
1424,-12.1354955,-77.0078834,Barranco
1425,-12.1354955,-77.0071461,Barranco
1426,-12.1354955,-77.0064089,Barranco
1427,-12.1354955,-77.0056717,Barranco
1428,-12.1354955,-77.0049345,Barranco
1429,-12.1354955,-77.0041973,Barranco
1430,-12.1354955,-77.00346,Barranco
1431,-12.1354955,-77.0027228,Barranco
1432,-12.1354955,-77.0019856,Barranco
1433,-12.1354955,-77.0012484,Barranco
1434,-12.1354955,-77.0005112,Barranco
1435,-12.1347748,-77.03,Barranco
1436,-12.1347748,-77.0292628,Barranco
1437,-12.1347748,-77.0285256,Barranco
1438,-12.1347748,-77.0277883,Barranco
1439,-12.1347748,-77.0270511,Barranco
1440,-12.1347748,-77.0263139,Barranco
1441,-12.1347748,-77.0255767,Barranco
1442,-12.1347748,-77.0248395,Barranco
1443,-12.1347748,-77.0241022,Barranco
1444,-12.1347748,-77.023365,Barranco
1445,-12.1347748,-77.0226278,Barranco
1446,-12.1347748,-77.0218906,Barranco
1447,-12.1347748,-77.0211533,Barranco
1448,-12.1347748,-77.0204161,Barranco
1449,-12.1347748,-77.0196789,Barranco
1450,-12.1347748,-77.0189417,Barranco
1451,-12.1347748,-77.0182045,Barranco
1452,-12.1347748,-77.0174672,Barranco
1453,-12.1347748,-77.01673,Barranco
1454,-12.1347748,-77.0159928,Barranco
1455,-12.1347748,-77.0152556,Barranco
1456,-12.1347748,-77.0145184,Barranco
1457,-12.1347748,-77.0137811,Barranco
1458,-12.1347748,-77.0130439,Barranco
1459,-12.1347748,-77.0123067,Barranco
1460,-12.1347748,-77.0115695,Barranco
1461,-12.1347748,-77.0108323,Barranco
1462,-12.1347748,-77.010095,Barranco
1463,-12.1347748,-77.0093578,Barranco
1464,-12.1347748,-77.0086206,Barranco
1465,-12.1347748,-77.0078834,Barranco
1466,-12.1347748,-77.0071461,Barranco
1467,-12.1347748,-77.0064089,Barranco
1468,-12.1347748,-77.0056717,Barranco
1469,-12.1347748,-77.0049345,Barranco
1470,-12.1347748,-77.0041973,Barranco
1471,-12.1347748,-77.00346,Barranco
1472,-12.1347748,-77.0027228,Barranco
1473,-12.1347748,-77.0019856,Barranco
1474,-12.1347748,-77.0012484,Barranco
1475,-12.1347748,-77.0005112,Barranco
1476,-12.1340541,-77.03,Barranco
1477,-12.1340541,-77.0292628,Barranco
1478,-12.1340541,-77.0285256,Barranco
1479,-12.1340541,-77.0277883,Barranco
1480,-12.1340541,-77.0270511,Barranco
1481,-12.1340541,-77.0263139,Barranco
1482,-12.1340541,-77.0255767,Barranco
1483,-12.1340541,-77.0248395,Barranco
1484,-12.1340541,-77.0241022,Barranco
1485,-12.1340541,-77.023365,Barranco
1486,-12.1340541,-77.0226278,Barranco
1487,-12.1340541,-77.0218906,Barranco
1488,-12.1340541,-77.0211533,Barranco
1489,-12.1340541,-77.0204161,Barranco
1490,-12.1340541,-77.0196789,Barranco
1491,-12.1340541,-77.0189417,Barranco
1492,-12.1340541,-77.0182045,Barranco
1493,-12.1340541,-77.0174672,Barranco
1494,-12.1340541,-77.01673,Barranco
1495,-12.1340541,-77.0159928,Barranco
1496,-12.1340541,-77.0152556,Barranco
1497,-12.1340541,-77.0145184,Barranco
1498,-12.1340541,-77.0137811,Barranco
1499,-12.1340541,-77.0130439,Barranco
1500,-12.1340541,-77.0123067,Barranco
1501,-12.1340541,-77.0115695,Barranco
1502,-12.1340541,-77.0108323,Barranco
1503,-12.1340541,-77.010095,Barranco
1504,-12.1340541,-77.0093578,Barranco
1505,-12.1340541,-77.0086206,Barranco
1506,-12.1340541,-77.0078834,Barranco
1507,-12.1340541,-77.0071461,Barranco
1508,-12.1340541,-77.0064089,Barranco
1509,-12.1340541,-77.0056717,Barranco
1510,-12.1340541,-77.0049345,Barranco
1511,-12.1340541,-77.0041973,Barranco
1512,-12.1340541,-77.00346,Barranco
1513,-12.1340541,-77.0027228,Barranco
1514,-12.1340541,-77.0019856,Barranco
1515,-12.1340541,-77.0012484,Barranco
1516,-12.1340541,-77.0005112,Barranco
1517,-12.1333333,-77.03,Barranco
1518,-12.1333333,-77.0292628,Barranco
1519,-12.1333333,-77.0285256,Barranco
1520,-12.1333333,-77.0277883,Barranco
1521,-12.1333333,-77.0270511,Barranco
1522,-12.1333333,-77.0263139,Barranco
1523,-12.1333333,-77.0255767,Barranco
1524,-12.1333333,-77.0248395,Barranco
1525,-12.1333333,-77.0241022,Barranco
1526,-12.1333333,-77.023365,Barranco
1527,-12.1333333,-77.0226278,Barranco
1528,-12.1333333,-77.0218906,Barranco
1529,-12.1333333,-77.0211533,Barranco
1530,-12.1333333,-77.0204161,Barranco
1531,-12.1333333,-77.0196789,Barranco
1532,-12.1333333,-77.0189417,Barranco
1533,-12.1333333,-77.0182045,Barranco
1534,-12.1333333,-77.0174672,Barranco
1535,-12.1333333,-77.01673,Barranco
1536,-12.1333333,-77.0159928,Barranco
1537,-12.1333333,-77.0152556,Barranco
1538,-12.1333333,-77.0145184,Barranco
1539,-12.1333333,-77.0137811,Barranco
1540,-12.1333333,-77.0130439,Barranco
1541,-12.1333333,-77.0123067,Barranco
1542,-12.1333333,-77.0115695,Barranco
1543,-12.1333333,-77.0108323,Barranco
1544,-12.1333333,-77.010095,Barranco
1545,-12.1333333,-77.0093578,Barranco
1546,-12.1333333,-77.0086206,Barranco
1547,-12.1333333,-77.0078834,Barranco
1548,-12.1333333,-77.0071461,Barranco
1549,-12.1333333,-77.0064089,Barranco
1550,-12.1333333,-77.0056717,Barranco
1551,-12.1333333,-77.0049345,Barranco
1552,-12.1333333,-77.0041973,Barranco
1553,-12.1333333,-77.00346,Barranco
1554,-12.1333333,-77.0027228,Barranco
1555,-12.1333333,-77.0019856,Barranco
1556,-12.1333333,-77.0012484,Barranco
1557,-12.1333333,-77.0005112,Barranco
1558,-12.1326126,-77.03,Barranco
1559,-12.1326126,-77.0292628,Barranco
1560,-12.1326126,-77.0285256,Barranco
1561,-12.1326126,-77.0277883,Barranco
1562,-12.1326126,-77.0270511,Barranco
1563,-12.1326126,-77.0263139,Barranco
1564,-12.1326126,-77.0255767,Barranco
1565,-12.1326126,-77.0248395,Barranco
1566,-12.1326126,-77.0241022,Barranco
1567,-12.1326126,-77.023365,Barranco
1568,-12.1326126,-77.0226278,Barranco
1569,-12.1326126,-77.0218906,Barranco
1570,-12.1326126,-77.0211533,Barranco
1571,-12.1326126,-77.0204161,Barranco
1572,-12.1326126,-77.0196789,Barranco
1573,-12.1326126,-77.0189417,Barranco
1574,-12.1326126,-77.0182045,Barranco
1575,-12.1326126,-77.0174672,Barranco
1576,-12.1326126,-77.01673,Barranco
1577,-12.1326126,-77.0159928,Barranco
1578,-12.1326126,-77.0152556,Barranco
1579,-12.1326126,-77.0145184,Barranco
1580,-12.1326126,-77.0137811,Barranco
1581,-12.1326126,-77.0130439,Barranco
1582,-12.1326126,-77.0123067,Barranco
1583,-12.1326126,-77.0115695,Barranco
1584,-12.1326126,-77.0108323,Barranco
1585,-12.1326126,-77.010095,Barranco
1586,-12.1326126,-77.0093578,Barranco
1587,-12.1326126,-77.0086206,Barranco
1588,-12.1326126,-77.0078834,Barranco
1589,-12.1326126,-77.0071461,Barranco
1590,-12.1326126,-77.0064089,Barranco
1591,-12.1326126,-77.0056717,Barranco
1592,-12.1326126,-77.0049345,Barranco
1593,-12.1326126,-77.0041973,Barranco
1594,-12.1326126,-77.00346,Barranco
1595,-12.1326126,-77.0027228,Barranco
1596,-12.1326126,-77.0019856,Barranco
1597,-12.1326126,-77.0012484,Barranco
1598,-12.1326126,-77.0005112,Barranco
1599,-12.1318919,-77.03,Barranco
1600,-12.1318919,-77.0292628,Barranco
1601,-12.1318919,-77.0285256,Barranco
1602,-12.1318919,-77.0277883,Barranco
1603,-12.1318919,-77.0270511,Barranco
1604,-12.1318919,-77.0263139,Barranco
1605,-12.1318919,-77.0255767,Barranco
1606,-12.1318919,-77.0248395,Barranco
1607,-12.1318919,-77.0241022,Barranco
1608,-12.1318919,-77.023365,Barranco
1609,-12.1318919,-77.0226278,Barranco
1610,-12.1318919,-77.0218906,Barranco
1611,-12.1318919,-77.0211533,Barranco
1612,-12.1318919,-77.0204161,Barranco
1613,-12.1318919,-77.0196789,Barranco
1614,-12.1318919,-77.0189417,Barranco
1615,-12.1318919,-77.0182045,Barranco
1616,-12.1318919,-77.0174672,Barranco
1617,-12.1318919,-77.01673,Barranco
1618,-12.1318919,-77.0159928,Barranco
1619,-12.1318919,-77.0152556,Barranco
1620,-12.1318919,-77.0145184,Barranco
1621,-12.1318919,-77.0137811,Barranco
1622,-12.1318919,-77.0130439,Barranco
1623,-12.1318919,-77.0123067,Barranco
1624,-12.1318919,-77.0115695,Barranco
1625,-12.1318919,-77.0108323,Barranco
1626,-12.1318919,-77.010095,Barranco
1627,-12.1318919,-77.0093578,Barranco
1628,-12.1318919,-77.0086206,Barranco
1629,-12.1318919,-77.0078834,Barranco
1630,-12.1318919,-77.0071461,Barranco
1631,-12.1318919,-77.0064089,Barranco
1632,-12.1318919,-77.0056717,Barranco
1633,-12.1318919,-77.0049345,Barranco
1634,-12.1318919,-77.0041973,Barranco
1635,-12.1318919,-77.00346,Barranco
1636,-12.1318919,-77.0027228,Barranco
1637,-12.1318919,-77.0019856,Barranco
1638,-12.1318919,-77.0012484,Barranco
1639,-12.1318919,-77.0005112,Barranco
1640,-12.1311712,-77.03,Barranco
1641,-12.1311712,-77.0292628,Barranco
1642,-12.1311712,-77.0285256,Barranco
1643,-12.1311712,-77.0277883,Barranco
1644,-12.1311712,-77.0270511,Barranco
1645,-12.1311712,-77.0263139,Barranco
1646,-12.1311712,-77.0255767,Barranco
1647,-12.1311712,-77.0248395,Barranco
1648,-12.1311712,-77.0241022,Barranco
1649,-12.1311712,-77.023365,Barranco
1650,-12.1311712,-77.0226278,Barranco
1651,-12.1311712,-77.0218906,Barranco
1652,-12.1311712,-77.0211533,Barranco
1653,-12.1311712,-77.0204161,Barranco
1654,-12.1311712,-77.0196789,Barranco
1655,-12.1311712,-77.0189417,Barranco
1656,-12.1311712,-77.0182045,Barranco
1657,-12.1311712,-77.0174672,Barranco
1658,-12.1311712,-77.01673,Barranco
1659,-12.1311712,-77.0159928,Barranco
1660,-12.1311712,-77.0152556,Barranco
1661,-12.1311712,-77.0145184,Barranco
1662,-12.1311712,-77.0137811,Barranco
1663,-12.1311712,-77.0130439,Barranco
1664,-12.1311712,-77.0123067,Barranco
1665,-12.1311712,-77.0115695,Barranco
1666,-12.1311712,-77.0108323,Barranco
1667,-12.1311712,-77.010095,Barranco
1668,-12.1311712,-77.0093578,Barranco
1669,-12.1311712,-77.0086206,Barranco
1670,-12.1311712,-77.0078834,Barranco
1671,-12.1311712,-77.0071461,Barranco
1672,-12.1311712,-77.0064089,Barranco
1673,-12.1311712,-77.0056717,Barranco
1674,-12.1311712,-77.0049345,Barranco
1675,-12.1311712,-77.0041973,Barranco
1676,-12.1311712,-77.00346,Barranco
1677,-12.1311712,-77.0027228,Barranco
1678,-12.1311712,-77.0019856,Barranco
1679,-12.1311712,-77.0012484,Barranco
1680,-12.1311712,-77.0005112,Barranco
1681,-12.1304505,-77.03,Barranco
1682,-12.1304505,-77.0292628,Barranco
1683,-12.1304505,-77.0285256,Barranco
1684,-12.1304505,-77.0277883,Barranco
1685,-12.1304505,-77.0270511,Barranco
1686,-12.1304505,-77.0263139,Barranco
1687,-12.1304505,-77.0255767,Barranco
1688,-12.1304505,-77.0248395,Barranco
1689,-12.1304505,-77.0241022,Barranco
1690,-12.1304505,-77.023365,Barranco
1691,-12.1304505,-77.0226278,Barranco
1692,-12.1304505,-77.0218906,Barranco
1693,-12.1304505,-77.0211533,Barranco
1694,-12.1304505,-77.0204161,Barranco
1695,-12.1304505,-77.0196789,Barranco
1696,-12.1304505,-77.0189417,Barranco
1697,-12.1304505,-77.0182045,Barranco
1698,-12.1304505,-77.0174672,Barranco
1699,-12.1304505,-77.01673,Barranco
1700,-12.1304505,-77.0159928,Barranco
1701,-12.1304505,-77.0152556,Barranco
1702,-12.1304505,-77.0145184,Barranco
1703,-12.1304505,-77.0137811,Barranco
1704,-12.1304505,-77.0130439,Barranco
1705,-12.1304505,-77.0123067,Barranco
1706,-12.1304505,-77.0115695,Barranco
1707,-12.1304505,-77.0108323,Barranco
1708,-12.1304505,-77.010095,Barranco
1709,-12.1304505,-77.0093578,Barranco
1710,-12.1304505,-77.0086206,Barranco
1711,-12.1304505,-77.0078834,Barranco
1712,-12.1304505,-77.0071461,Barranco
1713,-12.1304505,-77.0064089,Barranco
1714,-12.1304505,-77.0056717,Barranco
1715,-12.1304505,-77.0049345,Barranco
1716,-12.1304505,-77.0041973,Barranco
1717,-12.1304505,-77.00346,Barranco
1718,-12.1304505,-77.0027228,Barranco
1719,-12.1304505,-77.0019856,Barranco
1720,-12.1304505,-77.0012484,Barranco
1721,-12.1304505,-77.0005112,Barranco
1722,-12.11,-77.03,La_Victoria
1723,-12.11,-77.0292629,La_Victoria
1724,-12.11,-77.0285259,La_Victoria
1725,-12.11,-77.0277888,La_Victoria
1726,-12.11,-77.0270518,La_Victoria
1727,-12.11,-77.0263147,La_Victoria
1728,-12.11,-77.0255777,La_Victoria
1729,-12.11,-77.0248406,La_Victoria
1730,-12.11,-77.0241036,La_Victoria
1731,-12.11,-77.0233665,La_Victoria
1732,-12.11,-77.0226294,La_Victoria
1733,-12.11,-77.0218924,La_Victoria
1734,-12.11,-77.0211553,La_Victoria
1735,-12.11,-77.0204183,La_Victoria
1736,-12.11,-77.0196812,La_Victoria
1737,-12.11,-77.0189442,La_Victoria
1738,-12.11,-77.0182071,La_Victoria
1739,-12.11,-77.0174701,La_Victoria
1740,-12.11,-77.016733,La_Victoria
1741,-12.11,-77.0159959,La_Victoria
1742,-12.11,-77.0152589,La_Victoria
1743,-12.11,-77.0145218,La_Victoria
1744,-12.11,-77.0137848,La_Victoria
1745,-12.11,-77.0130477,La_Victoria
1746,-12.11,-77.0123107,La_Victoria
1747,-12.11,-77.0115736,La_Victoria
1748,-12.11,-77.0108366,La_Victoria
1749,-12.11,-77.0100995,La_Victoria
1750,-12.11,-77.0093625,La_Victoria
1751,-12.11,-77.0086254,La_Victoria
1752,-12.11,-77.0078883,La_Victoria
1753,-12.11,-77.0071513,La_Victoria
1754,-12.11,-77.0064142,La_Victoria
1755,-12.11,-77.0056772,La_Victoria
1756,-12.11,-77.0049401,La_Victoria
1757,-12.11,-77.0042031,La_Victoria
1758,-12.11,-77.003466,La_Victoria
1759,-12.11,-77.002729,La_Victoria
1760,-12.11,-77.0019919,La_Victoria
1761,-12.11,-77.0012548,La_Victoria
1762,-12.11,-77.0005178,La_Victoria
1763,-12.11,-76.9997807,La_Victoria
1764,-12.11,-76.9990437,La_Victoria
1765,-12.11,-76.9983066,La_Victoria
1766,-12.11,-76.9975696,La_Victoria
1767,-12.11,-76.9968325,La_Victoria
1768,-12.11,-76.9960955,La_Victoria
1769,-12.11,-76.9953584,La_Victoria
1770,-12.11,-76.9946213,La_Victoria
1771,-12.11,-76.9938843,La_Victoria
1772,-12.11,-76.9931472,La_Victoria
1773,-12.11,-76.9924102,La_Victoria
1774,-12.11,-76.9916731,La_Victoria
1775,-12.11,-76.9909361,La_Victoria
1776,-12.11,-76.990199,La_Victoria
1777,-12.11,-76.989462,La_Victoria
1778,-12.11,-76.9887249,La_Victoria
1779,-12.11,-76.9879878,La_Victoria
1780,-12.11,-76.9872508,La_Victoria
1781,-12.11,-76.9865137,La_Victoria
1782,-12.11,-76.9857767,La_Victoria
1783,-12.11,-76.9850396,La_Victoria
1784,-12.11,-76.9843026,La_Victoria
1785,-12.11,-76.9835655,La_Victoria
1786,-12.11,-76.9828285,La_Victoria
1787,-12.11,-76.9820914,La_Victoria
1788,-12.11,-76.9813544,La_Victoria
1789,-12.11,-76.9806173,La_Victoria
1790,-12.1092793,-77.03,La_Victoria
1791,-12.1092793,-77.0292629,La_Victoria
1792,-12.1092793,-77.0285259,La_Victoria
1793,-12.1092793,-77.0277888,La_Victoria
1794,-12.1092793,-77.0270518,La_Victoria
1795,-12.1092793,-77.0263147,La_Victoria
1796,-12.1092793,-77.0255777,La_Victoria
1797,-12.1092793,-77.0248406,La_Victoria
1798,-12.1092793,-77.0241036,La_Victoria
1799,-12.1092793,-77.0233665,La_Victoria
1800,-12.1092793,-77.0226294,La_Victoria
1801,-12.1092793,-77.0218924,La_Victoria
1802,-12.1092793,-77.0211553,La_Victoria
1803,-12.1092793,-77.0204183,La_Victoria
1804,-12.1092793,-77.0196812,La_Victoria
1805,-12.1092793,-77.0189442,La_Victoria
1806,-12.1092793,-77.0182071,La_Victoria
1807,-12.1092793,-77.0174701,La_Victoria
1808,-12.1092793,-77.016733,La_Victoria
1809,-12.1092793,-77.0159959,La_Victoria
1810,-12.1092793,-77.0152589,La_Victoria
1811,-12.1092793,-77.0145218,La_Victoria
1812,-12.1092793,-77.0137848,La_Victoria
1813,-12.1092793,-77.0130477,La_Victoria
1814,-12.1092793,-77.0123107,La_Victoria
1815,-12.1092793,-77.0115736,La_Victoria
1816,-12.1092793,-77.0108366,La_Victoria
1817,-12.1092793,-77.0100995,La_Victoria
1818,-12.1092793,-77.0093625,La_Victoria
1819,-12.1092793,-77.0086254,La_Victoria
1820,-12.1092793,-77.0078883,La_Victoria
1821,-12.1092793,-77.0071513,La_Victoria
1822,-12.1092793,-77.0064142,La_Victoria
1823,-12.1092793,-77.0056772,La_Victoria
1824,-12.1092793,-77.0049401,La_Victoria
1825,-12.1092793,-77.0042031,La_Victoria
1826,-12.1092793,-77.003466,La_Victoria
1827,-12.1092793,-77.002729,La_Victoria
1828,-12.1092793,-77.0019919,La_Victoria
1829,-12.1092793,-77.0012548,La_Victoria
1830,-12.1092793,-77.0005178,La_Victoria
1831,-12.1092793,-76.9997807,La_Victoria
1832,-12.1092793,-76.9990437,La_Victoria
1833,-12.1092793,-76.9983066,La_Victoria
1834,-12.1092793,-76.9975696,La_Victoria
1835,-12.1092793,-76.9968325,La_Victoria
1836,-12.1092793,-76.9960955,La_Victoria
1837,-12.1092793,-76.9953584,La_Victoria
1838,-12.1092793,-76.9946213,La_Victoria
1839,-12.1092793,-76.9938843,La_Victoria
1840,-12.1092793,-76.9931472,La_Victoria
1841,-12.1092793,-76.9924102,La_Victoria
1842,-12.1092793,-76.9916731,La_Victoria
1843,-12.1092793,-76.9909361,La_Victoria
1844,-12.1092793,-76.990199,La_Victoria
1845,-12.1092793,-76.989462,La_Victoria
1846,-12.1092793,-76.9887249,La_Victoria
1847,-12.1092793,-76.9879878,La_Victoria
1848,-12.1092793,-76.9872508,La_Victoria
1849,-12.1092793,-76.9865137,La_Victoria
1850,-12.1092793,-76.9857767,La_Victoria
1851,-12.1092793,-76.9850396,La_Victoria
1852,-12.1092793,-76.9843026,La_Victoria
1853,-12.1092793,-76.9835655,La_Victoria
1854,-12.1092793,-76.9828285,La_Victoria
1855,-12.1092793,-76.9820914,La_Victoria
1856,-12.1092793,-76.9813544,La_Victoria
1857,-12.1092793,-76.9806173,La_Victoria
1858,-12.1085586,-77.03,La_Victoria
1859,-12.1085586,-77.0292629,La_Victoria
1860,-12.1085586,-77.0285259,La_Victoria
1861,-12.1085586,-77.0277888,La_Victoria
1862,-12.1085586,-77.0270518,La_Victoria
1863,-12.1085586,-77.0263147,La_Victoria
1864,-12.1085586,-77.0255777,La_Victoria
1865,-12.1085586,-77.0248406,La_Victoria
1866,-12.1085586,-77.0241036,La_Victoria
1867,-12.1085586,-77.0233665,La_Victoria
1868,-12.1085586,-77.0226294,La_Victoria
1869,-12.1085586,-77.0218924,La_Victoria
1870,-12.1085586,-77.0211553,La_Victoria
1871,-12.1085586,-77.0204183,La_Victoria
1872,-12.1085586,-77.0196812,La_Victoria
1873,-12.1085586,-77.0189442,La_Victoria
1874,-12.1085586,-77.0182071,La_Victoria
1875,-12.1085586,-77.0174701,La_Victoria
1876,-12.1085586,-77.016733,La_Victoria
1877,-12.1085586,-77.0159959,La_Victoria
1878,-12.1085586,-77.0152589,La_Victoria
1879,-12.1085586,-77.0145218,La_Victoria
1880,-12.1085586,-77.0137848,La_Victoria
1881,-12.1085586,-77.0130477,La_Victoria
1882,-12.1085586,-77.0123107,La_Victoria
1883,-12.1085586,-77.0115736,La_Victoria
1884,-12.1085586,-77.0108366,La_Victoria
1885,-12.1085586,-77.0100995,La_Victoria
1886,-12.1085586,-77.0093625,La_Victoria
1887,-12.1085586,-77.0086254,La_Victoria
1888,-12.1085586,-77.0078883,La_Victoria
1889,-12.1085586,-77.0071513,La_Victoria
1890,-12.1085586,-77.0064142,La_Victoria
1891,-12.1085586,-77.0056772,La_Victoria
1892,-12.1085586,-77.0049401,La_Victoria
1893,-12.1085586,-77.0042031,La_Victoria
1894,-12.1085586,-77.003466,La_Victoria
1895,-12.1085586,-77.002729,La_Victoria
1896,-12.1085586,-77.0019919,La_Victoria
1897,-12.1085586,-77.0012548,La_Victoria
1898,-12.1085586,-77.0005178,La_Victoria
1899,-12.1085586,-76.9997807,La_Victoria
1900,-12.1085586,-76.9990437,La_Victoria
1901,-12.1085586,-76.9983066,La_Victoria
1902,-12.1085586,-76.9975696,La_Victoria
1903,-12.1085586,-76.9968325,La_Victoria
1904,-12.1085586,-76.9960955,La_Victoria
1905,-12.1085586,-76.9953584,La_Victoria
1906,-12.1085586,-76.9946213,La_Victoria
1907,-12.1085586,-76.9938843,La_Victoria
1908,-12.1085586,-76.9931472,La_Victoria
1909,-12.1085586,-76.9924102,La_Victoria
1910,-12.1085586,-76.9916731,La_Victoria
1911,-12.1085586,-76.9909361,La_Victoria
1912,-12.1085586,-76.990199,La_Victoria
1913,-12.1085586,-76.989462,La_Victoria
1914,-12.1085586,-76.9887249,La_Victoria
1915,-12.1085586,-76.9879878,La_Victoria
1916,-12.1085586,-76.9872508,La_Victoria
1917,-12.1085586,-76.9865137,La_Victoria
1918,-12.1085586,-76.9857767,La_Victoria
1919,-12.1085586,-76.9850396,La_Victoria
1920,-12.1085586,-76.9843026,La_Victoria
1921,-12.1085586,-76.9835655,La_Victoria
1922,-12.1085586,-76.9828285,La_Victoria
1923,-12.1085586,-76.9820914,La_Victoria
1924,-12.1085586,-76.9813544,La_Victoria
1925,-12.1085586,-76.9806173,La_Victoria
1926,-12.1078378,-77.03,La_Victoria
1927,-12.1078378,-77.0292629,La_Victoria
1928,-12.1078378,-77.0285259,La_Victoria
1929,-12.1078378,-77.0277888,La_Victoria
1930,-12.1078378,-77.0270518,La_Victoria
1931,-12.1078378,-77.0263147,La_Victoria
1932,-12.1078378,-77.0255777,La_Victoria
1933,-12.1078378,-77.0248406,La_Victoria
1934,-12.1078378,-77.0241036,La_Victoria
1935,-12.1078378,-77.0233665,La_Victoria
1936,-12.1078378,-77.0226294,La_Victoria
1937,-12.1078378,-77.0218924,La_Victoria
1938,-12.1078378,-77.0211553,La_Victoria
1939,-12.1078378,-77.0204183,La_Victoria
1940,-12.1078378,-77.0196812,La_Victoria
1941,-12.1078378,-77.0189442,La_Victoria
1942,-12.1078378,-77.0182071,La_Victoria
1943,-12.1078378,-77.0174701,La_Victoria
1944,-12.1078378,-77.016733,La_Victoria
1945,-12.1078378,-77.0159959,La_Victoria
1946,-12.1078378,-77.0152589,La_Victoria
1947,-12.1078378,-77.0145218,La_Victoria
1948,-12.1078378,-77.0137848,La_Victoria
1949,-12.1078378,-77.0130477,La_Victoria
1950,-12.1078378,-77.0123107,La_Victoria
1951,-12.1078378,-77.0115736,La_Victoria
1952,-12.1078378,-77.0108366,La_Victoria
1953,-12.1078378,-77.0100995,La_Victoria
1954,-12.1078378,-77.0093625,La_Victoria
1955,-12.1078378,-77.0086254,La_Victoria
1956,-12.1078378,-77.0078883,La_Victoria
1957,-12.1078378,-77.0071513,La_Victoria
1958,-12.1078378,-77.0064142,La_Victoria
1959,-12.1078378,-77.0056772,La_Victoria
1960,-12.1078378,-77.0049401,La_Victoria
1961,-12.1078378,-77.0042031,La_Victoria
1962,-12.1078378,-77.003466,La_Victoria
1963,-12.1078378,-77.002729,La_Victoria
1964,-12.1078378,-77.0019919,La_Victoria
1965,-12.1078378,-77.0012548,La_Victoria
1966,-12.1078378,-77.0005178,La_Victoria
1967,-12.1078378,-76.9997807,La_Victoria
1968,-12.1078378,-76.9990437,La_Victoria
1969,-12.1078378,-76.9983066,La_Victoria
1970,-12.1078378,-76.9975696,La_Victoria
1971,-12.1078378,-76.9968325,La_Victoria
1972,-12.1078378,-76.9960955,La_Victoria
1973,-12.1078378,-76.9953584,La_Victoria
1974,-12.1078378,-76.9946213,La_Victoria
1975,-12.1078378,-76.9938843,La_Victoria
1976,-12.1078378,-76.9931472,La_Victoria
1977,-12.1078378,-76.9924102,La_Victoria
1978,-12.1078378,-76.9916731,La_Victoria
1979,-12.1078378,-76.9909361,La_Victoria
1980,-12.1078378,-76.990199,La_Victoria
1981,-12.1078378,-76.989462,La_Victoria
1982,-12.1078378,-76.9887249,La_Victoria
1983,-12.1078378,-76.9879878,La_Victoria
1984,-12.1078378,-76.9872508,La_Victoria
1985,-12.1078378,-76.9865137,La_Victoria
1986,-12.1078378,-76.9857767,La_Victoria
1987,-12.1078378,-76.9850396,La_Victoria
1988,-12.1078378,-76.9843026,La_Victoria
1989,-12.1078378,-76.9835655,La_Victoria
1990,-12.1078378,-76.9828285,La_Victoria
1991,-12.1078378,-76.9820914,La_Victoria
1992,-12.1078378,-76.9813544,La_Victoria
1993,-12.1078378,-76.9806173,La_Victoria
1994,-12.1071171,-77.03,La_Victoria
1995,-12.1071171,-77.0292629,La_Victoria
1996,-12.1071171,-77.0285259,La_Victoria
1997,-12.1071171,-77.0277888,La_Victoria
1998,-12.1071171,-77.0270518,La_Victoria
1999,-12.1071171,-77.0263147,La_Victoria
2000,-12.1071171,-77.0255777,La_Victoria
2001,-12.1071171,-77.0248406,La_Victoria
2002,-12.1071171,-77.0241036,La_Victoria
