longitude,latitude,YEAR,DISTRITO,MODALIDAD,ID,x,y,cluster,probability
-77.03901655,-12.09131451,2022,San Isidro,ROBO AGRAVADO,200091.0,-8575944.093560575,-1356102.3522289218,-1,0.0
-77.03637168,-12.09192594,2022,San Isidro,ROBO AGRAVADO A MANO ARMADA,301520.0,-8575649.667978961,-1356171.9606455846,15,1.0
-77.05157484,-12.09009863,2022,San Isidro,ROBO AGRAVADO A MANO ARMADA,325496.0,-8577342.07600861,-1355963.9305084664,-1,0.0
-77.03697086,-12.09141935,2022,San Isidro,ROBO,235650.0,-8575716.368391454,-1356114.2877562782,15,0.881344431311448
-77.05008849,-12.08820422,2022,San Isidro,ROBO,139762.0,-8577176.616283467,-1355748.2628711064,9,1.0
-77.04943082,-12.08591221,2022,San Isidro,ROBO,409220.0,-8577103.40479396,-1355487.332811638,-1,0.0
-77.05497036,-12.09191096,2022,San Isidro,ROBO,91470.0,-8577720.063565988,-1356170.2552414604,-1,0.0
-77.04026879,-12.09170679,2022,San Isidro,ROBO,451318.0,-8576083.492279725,-1356147.011435211,-1,0.0
-77.05535439,-12.09261845,2022,San Isidro,ROBO,105176.0,-8577762.813590037,-1356250.799829359,-1,0.0
-77.0495635,-12.0926983,2022,San Isidro,HURTO,63437.0,-8577118.174663998,-1356259.890409878,10,0.6238238861847456
-77.0515386,-12.09171865,2022,San Isidro,HURTO,231765.0,-8577338.041790264,-1356148.3616406417,10,0.6577463210794434
-77.04072005,-12.09299137,2022,San Isidro,HURTO,353112.0,-8576133.726313142,-1356293.2551974826,14,0.51633680689469
-77.04893004,-12.09149253,2022,San Isidro,HURTO,91340.0,-8577047.65821936,-1356122.6189484056,-1,0.0
-77.04444882,-12.09219315,2022,San Isidro,HURTO,64824.0,-8576548.811090827,-1356202.381291562,6,0.916304947778083
-77.04321171,-12.09258227,2022,San Isidro,HURTO,487156.0,-8576411.09663557,-1356246.6808922056,6,0.9625898125930945
-77.04941654,-12.0928703,2022,San Isidro,HURTO,62407.0,-8577101.81515163,-1356279.4718824585,10,0.5710968216215182
-77.04924544,-12.08822692,2022,San Isidro,HURTO,488890.0,-8577082.768386755,-1355750.8471259628,9,1.0
-77.05066537,-12.08979051,2022,San Isidro,HURTO,216181.0,-8577240.83427132,-1355928.8527220048,-1,0.0
-77.05008849,-12.08820422,2022,San Isidro,HURTO,91018.0,-8577176.616283467,-1355748.2628711064,9,1.0
-77.03801045,-12.09148827,2022,San Isidro,HURTO,273129.0,-8575832.095020888,-1356122.133967768,-1,0.0
-77.04575218,-12.09226791,2022,San Isidro,HURTO,77134.0,-8576693.900462346,-1356210.8923837633,6,0.8907640996575894
-77.04444882,-12.09219315,2022,San Isidro,HURTO,26551.0,-8576548.811090827,-1356202.381291562,6,0.916304947778083
-77.05096932,-12.09096399,2022,San Isidro,HURTO,168997.0,-8577274.669830542,-1356062.4472547937,10,0.6577463210794434
-77.05066537,-12.08979051,2022,San Isidro,HURTO,345423.0,-8577240.83427132,-1355928.8527220048,-1,0.0
-77.05008849,-12.08820422,2022,San Isidro,HURTO,139674.0,-8577176.616283467,-1355748.2628711064,9,1.0
-77.05097708,-12.090796,2022,San Isidro,HURTO,139605.0,-8577275.533669792,-1356043.32243993,10,0.6577463210794434
-77.0368307,-12.0925879,2022,San Isidro,HURTO,321135.0,-8575700.765851624,-1356247.321843418,15,1.0
-77.03635105,-12.09209657,2022,San Isidro,HURTO,237941.0,-8575647.371457864,-1356191.3860933078,15,1.0
-77.04753809,-12.09258103,2022,San Isidro,HURTO,312101.0,-8576892.70705415,-1356246.5397235558,-1,0.0
-77.04802294,-12.08980789,2022,San Isidro,HURTO,41908.0,-8576946.68030926,-1355930.8313394166,-1,0.0
-77.04802294,-12.08980789,2022,San Isidro,HURTO,136568.0,-8576946.68030926,-1355930.8313394166,-1,0.0
-77.05008849,-12.08820422,2022,San Isidro,HURTO,47656.0,-8577176.616283467,-1355748.2628711064,9,1.0
-77.04222787,-12.0924675,2022,San Isidro,HURTO,32597.0,-8576301.57606775,-1356233.6148257628,-1,0.0
-77.03635105,-12.09209657,2022,San Isidro,HURTO,55072.0,-8575647.371457864,-1356191.3860933078,15,1.0
-77.05557362,-12.09306367,2022,San Isidro,HURTO,401438.0,-8577787.218162004,-1356301.4862541987,-1,0.0
-77.05157484,-12.09009863,2022,San Isidro,HURTO,122581.0,-8577342.07600861,-1355963.9305084664,9,0.8759861222755029
-77.04924544,-12.08822692,2022,San Isidro,HURTO,444139.0,-8577082.768386755,-1355750.8471259628,9,1.0
-77.04444882,-12.09219315,2022,San Isidro,HURTO,41899.0,-8576548.811090827,-1356202.381291562,6,0.916304947778083
-77.04026879,-12.09170679,2022,San Isidro,HURTO,54118.0,-8576083.492279725,-1356147.011435211,-1,0.0
-77.04444882,-12.09219315,2022,San Isidro,HURTO,448100.0,-8576548.811090827,-1356202.381291562,6,0.916304947778083
-77.0508367,-12.09186845,2022,San Isidro,HURTO,494441.0,-8577259.906639677,-1356165.4156739307,10,0.6577463210794434
-77.03666857,-12.09287293,2022,San Isidro,HURTO,311795.0,-8575682.717622582,-1356279.7712969321,15,1.0
-77.05008849,-12.08820422,2022,San Isidro,HURTO,91154.0,-8577176.616283467,-1355748.2628711064,9,1.0
-77.05497036,-12.09191096,2022,San Isidro,HURTO,164809.0,-8577720.063565988,-1356170.2552414604,-1,0.0
-77.04643123,-12.09276697,2022,San Isidro,HURTO,162167.0,-8576769.491962569,-1356267.70819745,-1,0.0
-77.04966903,-12.09182976,2022,San Isidro,HURTO,91077.0,-8577129.92220986,-1356161.0109964607,10,0.5458515407563682
-77.05116011,-12.09265018,2022,San Isidro,HURTO,361883.0,-8577295.908476193,-1356254.4121536412,10,0.6577463210794434
-77.05008849,-12.08820422,2022,San Isidro,HURTO,91140.0,-8577176.616283467,-1355748.2628711064,9,1.0
-77.0565149,-12.09304871,2022,San Isidro,HURTO,90977.0,-8577892.000972299,-1356299.7831197346,-1,0.0
-77.05178877,-12.09205817,2022,San Isidro,HURTO,404425.0,-8577365.890587274,-1356187.0144272642,10,0.5584513667344683
-77.04682439,-12.0914511,2022,San Isidro,HURTO AGRAVADO,269027.0,-8576813.258333571,-1356117.9023412669,-1,0.0
-77.03875476,-12.09287417,2022,San Isidro,HURTO AGRAVADO,430705.0,-8575914.951231081,-1356279.9124657358,-1,0.0
-77.03901655,-12.09131451,2022,San Isidro,HURTO AGRAVADO,306415.0,-8575944.093560575,-1356102.3522289218,-1,0.0
-77.04982564,-12.08975548,2022,San Isidro,HURTO AGRAVADO,410396.0,-8577147.355955312,-1355924.8647495527,9,0.9948068198811184
-77.05178877,-12.09205817,2022,San Isidro,HURTO AGRAVADO,409171.0,-8577365.890587274,-1356187.0144272642,10,0.5584513667344683
-77.03901655,-12.09131451,2022,San Isidro,HURTO AGRAVADO,179527.0,-8575944.093560575,-1356102.3522289218,-1,0.0
-77.03901655,-12.09131451,2022,San Isidro,HURTO AGRAVADO,350645.0,-8575944.093560575,-1356102.3522289218,-1,0.0
-77.0512106,-12.09261148,2022,San Isidro,HURTO AGRAVADO,344882.0,-8577301.528997283,-1356250.0063248402,10,0.6236185590511121
-77.03683104,-12.09294958,2022,San Isidro,HURTO AGRAVADO,37009.0,-8575700.803700252,-1356288.4975794083,15,1.0
-77.03680156,-12.09260329,2022,San Isidro,HURTO AGRAVADO,207732.0,-8575697.522001663,-1356249.0739285932,15,1.0
-77.05043216,-12.08758843,2022,San Isidro,HURTO AGRAVADO,404134.0,-8577214.87345287,-1355678.1590649951,9,1.0
