longitude,latitude,YEAR,DISTRITO,MODALIDAD,ID,x,y,cluster,probability
-76.997245,-12.067168,2019,La Victoria,ROBO AGRAVADO,370542.0,-8571294.10588493,-1353353.5132942658,55,0.0
-76.997246,-12.067168,2019,La Victoria,ROBO AGRAVADO,440091.0,-8571294.217204422,-1353353.5132942658,55,1.0
-76.99721913,-12.06723673,2019,La Victoria,ROBO AGRAVADO,406847.0,-8571291.226049704,-1353361.3371664404,55,0.0
-76.997246,-12.067168,2019,La Victoria,ROBO AGRAVADO A MANO ARMADA,297140.0,-8571294.217204422,-1353353.5132942658,55,1.0
-76.997246,-12.067168,2019,La Victoria,ROBO AGRAVADO A MANO ARMADA,33457.0,-8571294.217204422,-1353353.5132942658,55,1.0
-76.997246,-12.067168,2019,La Victoria,ROBO AGRAVADO A MANO ARMADA,4518.0,-8571294.217204422,-1353353.5132942658,55,1.0
-76.997246,-12.067168,2019,La Victoria,ROBO AGRAVADO A MANO ARMADA,77174.0,-8571294.217204422,-1353353.5132942658,55,1.0
-76.997246,-12.067168,2019,La Victoria,ROBO AGRAVADO A MANO ARMADA,297142.0,-8571294.217204422,-1353353.5132942658,55,1.0
-76.997246,-12.067168,2019,La Victoria,ROBO AGRAVADO A MANO ARMADA,258562.0,-8571294.217204422,-1353353.5132942658,55,1.0
-76.9979784,-12.0673767,2019,La Victoria,ROBO,77161.0,-8571375.747599477,-1353377.270642576,56,0.0
-76.99781176,-12.06717639,2019,La Victoria,ROBO,370534.0,-8571357.197319532,-1353354.4683689084,56,1.0
-76.997246,-12.067168,2019,La Victoria,ROBO,37348.0,-8571294.217204422,-1353353.5132942658,55,1.0
-76.997246,-12.067168,2019,La Victoria,ROBO,258556.0,-8571294.217204422,-1353353.5132942658,55,1.0
-76.99781176,-12.06717639,2019,La Victoria,HURTO,117344.0,-8571357.197319532,-1353354.4683689084,56,1.0
-76.99781176,-12.06717639,2019,La Victoria,HURTO,77118.0,-8571357.197319532,-1353354.4683689084,56,1.0
-76.99727334,-12.06712049,2019,La Victoria,HURTO,333588.0,-8571297.260679299,-1353348.1049996873,55,0.0
-76.9980539,-12.0660767,2019,La Victoria,HURTO AGRAVADO,443924.0,-8571384.152221031,-1353229.285544707,52,1.0
-76.9980539,-12.0660767,2019,La Victoria,HURTO AGRAVADO,228802.0,-8571384.152221031,-1353229.285544707,52,1.0
-76.9976175,-12.0675322,2019,La Victoria,HURTO AGRAVADO,37313.0,-8571335.57239525,-1353394.9719850393,56,0.0
-76.9976175,-12.0675322,2019,La Victoria,HURTO AGRAVADO,77141.0,-8571335.57239525,-1353394.9719850393,56,0.0
-76.9980539,-12.0660767,2019,La Victoria,HURTO AGRAVADO,37316.0,-8571384.152221031,-1353229.285544707,52,1.0
-76.9980539,-12.0660767,2019,La Victoria,HURTO AGRAVADO,117422.0,-8571384.152221031,-1353229.285544707,52,1.0
-76.9980539,-12.0660767,2019,La Victoria,HURTO DE VEHICULO,220731.0,-8571384.152221031,-1353229.285544707,52,1.0
-76.9980539,-12.0660767,2019,La Victoria,HURTO DE VEHICULO,297121.0,-8571384.152221031,-1353229.285544707,52,1.0
-76.9980539,-12.0660767,2019,La Victoria,HURTO DE VEHICULO,77150.0,-8571384.152221031,-1353229.285544707,52,1.0
-76.9980539,-12.0660767,2019,La Victoria,HURTO DE VEHICULO,297122.0,-8571384.152221031,-1353229.285544707,52,1.0
-76.9973698,-12.0670042,2019,La Victoria,HURTO DE VEHICULO,435902.0,-8571307.998557381,-1353334.8671469302,55,0.0
-76.9976175,-12.0675322,2019,La Victoria,HURTO AGRAVADO EN CASA HABITADA,77149.0,-8571335.57239525,-1353394.9719850393,56,0.0
-77.00971146,-12.06122318,2019,La Victoria,ROBO AGRAVADO,329445.0,-8572681.865864124,-1352676.7929382718,88,1.0
-77.01209947,-12.06128019,2019,La Victoria,ROBO AGRAVADO,104554.0,-8572947.697921334,-1352683.28252145,110,1.0
-77.01209947,-12.06128019,2019,La Victoria,ROBO AGRAVADO,136986.0,-8572947.697921334,-1352683.28252145,110,1.0
-77.00586915,-12.0611898,2019,La Victoria,ROBO AGRAVADO,216402.0,-8572254.141871452,-1352672.9932145409,45,0.0
-77.00858866,-12.06058406,2019,La Victoria,ROBO AGRAVADO,402599.0,-8572556.876339862,-1352604.0404910368,89,1.0
-77.006808,-12.060807,2019,La Victoria,ROBO AGRAVADO,113093.0,-8572358.654175386,-1352629.4182260474,46,1.0
-77.00858866,-12.06058406,2019,La Victoria,ROBO AGRAVADO,266220.0,-8572556.876339862,-1352604.0404910368,89,1.0
-77.00591861,-12.06300949,2019,La Victoria,ROBO AGRAVADO,254255.0,-8572259.647733469,-1352880.1334874488,-1,0.0
-77.00858866,-12.06058406,2019,La Victoria,ROBO AGRAVADO,145771.0,-8572556.876339862,-1352604.0404910368,89,1.0
-77.00569207,-12.06134138,2019,La Victoria,ROBO AGRAVADO,33074.0,-8572234.429416023,-1352690.247925452,45,1.0
-77.01209947,-12.06128019,2019,La Victoria,ROBO AGRAVADO,285110.0,-8572947.697921334,-1352683.28252145,110,1.0
-77.0115707,-12.0622443,2019,La Victoria,ROBO AGRAVADO,404440.0,-8572888.835514186,-1352793.029652669,-1,0.0
-77.01207898,-12.06141196,2019,La Victoria,ROBO AGRAVADO,191153.0,-8572945.416984968,-1352698.2822175792,110,0.9352666598921611
-77.0025098,-12.0628813,2019,La Victoria,ROBO AGRAVADO,377390.0,-8571880.180740058,-1352865.541224293,60,1.0
