longitude,latitude,YEAR,DISTRITO,MODALIDAD,ID,x,y,cluster,probability
-77.02085732,-12.13605131,2018,Barranco,ROBO AGRAVADO,2018633751.0,-8573922.617323779,-1361195.846232381,-1,0.0
-77.02470616,-12.14237134,2018,Barranco,ROBO AGRAVADO,2018422880.0,-8574351.06823272,-1361915.4800897425,-1,0.0
-77.02202803,-12.146282,2018,Barranco,ROBO AGRAVADO,160975.0,-8574052.940164844,-1362360.7781968883,39,1.0
-77.015829,-12.143531,2018,Barranco,ROBO AGRAVADO,2018637775.0,-8573362.867301831,-1362047.527297951,17,0.8149211949445371
-77.01295629,-12.14005011,2018,Barranco,ROBO AGRAVADO,33163602.0,-8573043.078687435,-1361651.1699144053,-1,0.0
-77.01458809,-12.14299524,2018,Barranco,ROBO AGRAVADO,2018502345.0,-8573224.729832511,-1361986.521748783,18,0.6852566066039049
-77.0204838,-12.15046411,2018,Barranco,ROBO AGRAVADO,33015534.0,-8573881.037267575,-1362836.9929467866,29,1.0
-77.01851038,-12.14673859,2018,Barranco,ROBO AGRAVADO,2018502339.0,-8573661.357158054,-1362412.7695053436,34,0.5160783976992459
-77.01860218,-12.14663837,2018,Barranco,ROBO AGRAVADO,161260.0,-8573671.57628731,-1362401.3575768715,34,0.6983808681456225
-77.01655186,-12.14183911,2018,Barranco,ROBO AGRAVADO,160492.0,-8573443.335708948,-1361854.8767556883,22,0.5957910246378836
-77.02208003,-12.13685246,2018,Barranco,ROBO AGRAVADO,2018633765.0,-8574058.728778364,-1361287.0686937782,11,1.0
-77.01485474,-12.13845829,2018,Barranco,ROBO AGRAVADO,2018390080.0,-8573254.413174732,-1361469.916383867,7,0.774566938324189
-77.01958771,-12.14234027,2018,Barranco,ROBO AGRAVADO,32447202.0,-8573781.284985071,-1361911.9422445225,-1,0.0
-77.01851889,-12.14246362,2018,Barranco,ROBO AGRAVADO,2018633759.0,-8573662.304486921,-1361925.9877315958,22,0.49766375502940496
-77.01916143,-12.14644245,2018,Barranco,ROBO AGRAVADO,33166308.0,-8573733.831712535,-1362379.0484191915,34,0.9962932611967686
-77.0229668,-12.15375281,2018,Barranco,ROBO AGRAVADO,160972.0,-8574157.443563217,-1363211.4808083766,13,0.5568084631953606
-77.02057387,-12.15046248,2018,Barranco,ROBO AGRAVADO,2018502342.0,-8573891.063814113,-1362836.8073380531,29,1.0
-77.01391071,-12.14175069,2018,Barranco,ROBO AGRAVADO,32596602.0,-8573149.324235838,-1361844.8086637873,19,0.9356841203691582
-77.01790388,-12.13803617,2018,Barranco,ROBO AGRAVADO,32949789.0,-8573593.84188689,-1361421.851620838,22,0.5054935571630608
-77.01975336,-12.1369853,2018,Barranco,ROBO AGRAVADO,33748824.0,-8573799.725058721,-1361302.1944667445,-1,0.0
-77.0245021,-12.13690674,2018,Barranco,ROBO AGRAVADO,160426.0,-8574328.352377431,-1361293.2492631518,5,1.0
