longitude,latitude,YEAR,DISTRITO,MODALIDAD,ID,x,y,cluster,probability
-77.02505682,-12.1412847,2021,Barranco,ROBO AGRAVADO,525800.0,-8574390.103525365,-1361791.7479845097,-1,0.0
-77.01744759,-12.14160344,2021,Barranco,ROBO AGRAVADO,329476.0,-8573543.047916435,-1361828.0418024836,13,1.0
-77.0195261,-12.1465556,2021,Barranco,ROBO AGRAVADO,64138.0,-8573774.426591244,-1362391.932661734,8,1.0
-77.02329719,-12.1424825,2021,Barranco,ROBO AGRAVADO,930346.0,-8574194.222409777,-1361928.1375400007,-1,0.0
-77.01465389,-12.13858556,2021,Barranco,ROBO AGRAVADO,915772.0,-8573232.054655006,-1361484.4080182319,0,1.0
-77.02065462,-12.14688116,2021,Barranco,ROBO AGRAVADO,425869.0,-8573900.052862993,-1362429.003783772,9,0.7215812057433811
-77.025068,-12.147156,2021,Barranco,ROBO AGRAVADO,528906.0,-8574391.348077271,-1362460.2995162676,-1,0.0
-77.01913447,-12.14307665,2021,Barranco,ROBO AGRAVADO,64139.0,-8573730.830539063,-1361995.791678454,12,1.0
-77.01597857,-12.13963119,2021,Barranco,ROBO AGRAVADO,717802.0,-8573379.51735807,-1361603.4692345634,0,0.7712880497647356
-77.02260171,-12.13585091,2021,Barranco,ROBO AGRAVADO,924349.0,-8574116.801930323,-1361173.0278501739,-1,0.0
-77.01818181,-12.14849027,2021,Barranco,ROBO AGRAVADO,64136.0,-8573624.780912966,-1362612.2318522052,4,1.0
-77.02418455,-12.14045974,2021,Barranco,ROBO AGRAVADO,525801.0,-8574293.002873128,-1361697.8128530944,-1,0.0
-77.02152818,-12.13898841,2021,Barranco,ROBO AGRAVADO,256448.0,-8573997.297117371,-1361530.2786924953,3,0.43233786657172696
-77.01649934,-12.14703508,2021,Barranco,ROBO AGRAVADO,64137.0,-8573437.48920929,-1362446.5304831306,-1,0.0
-77.01536556,-12.1446926,2021,Barranco,ROBO AGRAVADO,806746.0,-8573311.27739702,-1362179.79598501,11,1.0
-77.01561051,-12.14163405,2021,Barranco,ROBO AGRAVADO,791195.0,-8573338.545106288,-1361831.5272592716,-1,0.0
-77.0223003,-12.1381889,2021,Barranco,ROBO AGRAVADO,64140.0,-8574083.249122601,-1361439.2422385428,3,1.0
-77.01708291,-12.1412746,2021,Barranco,ROBO AGRAVADO,194754.0,-8573502.45192453,-1361790.597933259,13,0.53464421420454
-77.02007857,-12.15123724,2021,Barranco,ROBO AGRAVADO,56346.0,-8573835.927270321,-1362925.0296883073,5,0.6203503580238339
-77.0177178,-12.1379711,2021,Barranco,ROBO AGRAVADO,425868.0,-8573573.127556043,-1361414.4424213907,-1,0.0
-77.02451782,-12.13709419,2021,Barranco,ROBO AGRAVADO,56347.0,-8574330.102319825,-1361314.5931882549,1,1.0
-77.02033825,-12.15180311,2021,Barranco,ROBO AGRAVADO,815438.0,-8573864.83471569,-1362989.4657808975,5,0.6165633511892115
-77.022219,-12.1426863,2021,Barranco,ROBO AGRAVADO,236556.0,-8574074.198848002,-1361951.3436383107,10,0.9920379017324497
-77.022495,-12.144955,2021,Barranco,ROBO AGRAVADO A MANO ARMADA,64141.0,-8574104.923027461,-1362209.6749418771,7,1.0
-77.02399939,-12.1444386,2021,Barranco,ROBO AGRAVADO A MANO ARMADA,171134.0,-8574272.390956214,-1362150.873547189,-1,0.0
-77.02290269,-12.1449949,2021,Barranco,ROBO AGRAVADO A MANO ARMADA,525803.0,-8574150.30687066,-1362214.2182766937,7,1.0
-77.01792866,-12.13949531,2021,Barranco,ROBO AGRAVADO A MANO ARMADA,580402.0,-8573596.60038387,-1361587.9971596398,14,1.0
-77.0178013,-12.1358545,2021,Barranco,ROBO AGRAVADO A MANO ARMADA,64144.0,-8573582.422733523,-1361173.4366224392,-1,0.0
-77.02119946,-12.14042101,2021,Barranco,ROBO AGRAVADO A MANO ARMADA,700254.0,-8573960.704174358,-1361693.402818982,-1,0.0
-77.02114,-12.1446,2021,Barranco,ROBO AGRAVADO A MANO ARMADA,525804.0,-8573954.085117435,-1362169.2518174753,-1,0.0
-77.01872248,-12.1524995,2021,Barranco,ROBO AGRAVADO A MANO ARMADA,64145.0,-8573684.96802205,-1363068.7644836945,-1,0.0
-77.01622341,-12.14222159,2021,Barranco,ROBO AGRAVADO A MANO ARMADA,246931.0,-8573406.772822194,-1361898.4285222024,-1,0.0
-77.025518,-12.137405,2021,Barranco,ROBO AGRAVADO A MANO ARMADA,236557.0,-8574441.441848129,-1361349.9834873495,1,1.0
-77.02088122,-12.15271246,2021,Barranco,ROBO AGRAVADO A MANO ARMADA,64142.0,-8573925.277859608,-1363093.0145168733,-1,0.0
-77.01892918,-12.15404954,2021,Barranco,ROBO AGRAVADO A MANO ARMADA,56348.0,-8573707.9777608,-1363245.2700052927,-1,0.0
-77.01777684,-12.1415589,2021,Barranco,ROBO AGRAVADO A MANO ARMADA,56349.0,-8573579.69985878,-1361822.9701845984,13,0.7453901038239515
-77.01792866,-12.13949531,2021,Barranco,ROBO AGRAVADO A MANO ARMADA,987018.0,-8573596.60038387,-1361587.9971596398,14,1.0
-77.02074596,-12.14021641,2021,Barranco,ROBO AGRAVADO A MANO ARMADA,525802.0,-8573910.220785283,-1361670.1058252535,-1,0.0
-77.02138973,-12.13831185,2021,Barranco,ROBO AGRAVADO A MANO ARMADA,621862.0,-8573981.88493387,-1361453.2419606228,3,0.5594209989693966
-77.02313812,-12.15052071,2021,Barranco,ROBO AGRAVADO A MANO ARMADA,171132.0,-8574176.514818378,-1362843.4380114733,-1,0.0
-77.02368867,-12.14643018,2021,Barranco,ROBO AGRAVADO A MANO ARMADA,773968.0,-8574237.801764034,-1362377.6512506648,-1,0.0
-77.02485464,-12.14237655,2021,Barranco,ROBO AGRAVADO A MANO ARMADA,329477.0,-8574367.596950715,-1361916.0733364373,-1,0.0
-77.0258506,-12.1382456,2021,Barranco,ROBO AGRAVADO A MANO ARMADA,64143.0,-8574478.466710765,-1361445.6983926152,-1,0.0
-77.02446187,-12.14523145,2021,Barranco,ROBO AGRAVADO A MANO ARMADA,668954.0,-8574323.873994315,-1362241.1537756594,-1,0.0
-77.01818181,-12.14849027,2021,Barranco,ROBO AGRAVADO A MANO ARMADA,873273.0,-8573624.780912966,-1362612.2318522052,4,1.0
