longitude,latitude,YEAR,DISTRITO,MODALIDAD,ID,x,y,cluster,probability
-77.04904105,-12.09072325,2018,San Isidro,ROBO AGRAVADO,2018422883.0,-8577060.015796032,-1356035.0402228031,-1,0.0
-77.051333,-12.089799,2018,San Isidro,ROBO AGRAVADO,32583000.0,-8577315.154502956,-1355929.8192617954,21,0.7881480440411637
-77.055071,-12.091986,2018,San Isidro,ROBO AGRAVADO,2018436548.0,-8577731.26675954,-1356178.7982014013,-1,0.0
-77.03683104,-12.09294958,2018,San Isidro,ROBO AGRAVADO,214679.0,-8575700.803700252,-1356288.4975794083,25,1.0
-77.05157484,-12.09009863,2018,San Isidro,ROBO AGRAVADO,2018657784.0,-8577342.07600861,-1355963.9305084664,21,0.7881480440411637
-77.051333,-12.089799,2018,San Isidro,ROBO AGRAVADO,2018647967.0,-8577315.154502956,-1355929.8192617954,21,0.7881480440411637
-77.0490812,-12.08927,2018,San Isidro,ROBO AGRAVADO,220029.0,-8577064.485273588,-1355869.5955807876,-1,0.0
-77.04130717,-12.09149607,2018,San Isidro,ROBO AGRAVADO,214922.0,-8576199.084212575,-1356123.0219604902,-1,0.0
-77.0388469,-12.0913824,2018,San Isidro,ROBO AGRAVADO,215373.0,-8575925.208208961,-1356110.0811768065,-1,0.0
-77.04913598,-12.08928573,2018,San Isidro,ROBO AGRAVADO A MANO ARMADA,2018363504.0,-8577070.583355295,-1355871.3863512857,-1,0.0
-77.0431399,-12.09196305,2018,San Isidro,ROBO AGRAVADO A MANO ARMADA,214295.0,-8576403.102782939,-1356176.1854488724,34,0.5701107018017741
-77.04654413,-12.09277644,2018,San Isidro,ROBO AGRAVADO A MANO ARMADA,215876.0,-8576782.059933081,-1356268.7863168486,21,0.6915011533349262
-77.03737072,-12.09297158,2018,San Isidro,ROBO AGRAVADO A MANO ARMADA,2018519720.0,-8575760.880603043,-1356291.002188017,25,1.0
-77.04913441,-12.08935658,2018,San Isidro,ROBO AGRAVADO A MANO ARMADA,2018436549.0,-8577070.408583693,-1355879.4522197102,-1,0.0
