longitude,latitude,YEAR,DISTRITO,MODALIDAD,ID,x,y,cluster,probability
-77.01295654,-12.14021432,2019,Barranco,ROBO AGRAVADO,436913.0,-8573043.10651731,-1361669.8678453022,-1,0.0
-77.0204919,-12.1414356,2019,Barranco,ROBO AGRAVADO,342667.0,-8573881.93895545,-1361808.9304385667,52,1.0
-77.02060047,-12.13943533,2019,Barranco,ROBO AGRAVADO,208441.0,-8573894.024912568,-1361581.1674958738,13,0.30089588734450495
-77.0171896,-12.1363979,2019,Barranco,ROBO AGRAVADO,64794.0,-8573514.328601005,-1361235.3104599603,6,1.0
-77.02485464,-12.14237655,2019,Barranco,ROBO AGRAVADO,432668.0,-8574367.596950715,-1361916.0733364373,-1,0.0
-77.02104186,-12.15367589,2019,Barranco,ROBO AGRAVADO,359332.0,-8573943.160222609,-1363202.7217910823,-1,0.0
-77.022219,-12.1426863,2019,Barranco,ROBO AGRAVADO,137406.0,-8574074.198848002,-1361951.3436383107,28,0.7196715149671914
-77.01530013,-12.13896693,2019,Barranco,ROBO AGRAVADO,364502.0,-8573303.993762735,-1361527.8328620668,5,1.0
-77.02157541,-12.13892542,2019,Barranco,ROBO AGRAVADO,172171.0,-8574002.554736922,-1361523.106306706,13,0.5230415854471342
-77.01851038,-12.14673859,2019,Barranco,ROBO AGRAVADO,395737.0,-8573661.357158054,-1362412.7695053436,-1,0.0
-77.02192501,-12.14620959,2019,Barranco,ROBO AGRAVADO,178216.0,-8574041.472030902,-1362352.5329727158,58,1.0
-77.01840968,-12.14070499,2019,Barranco,ROBO AGRAVADO,137412.0,-8573650.147285333,-1361725.7385293788,-1,0.0
-77.01953294,-12.14647243,2019,Barranco,ROBO AGRAVADO,172179.0,-8573775.188016562,-1362382.462202056,36,0.20116892127799807
-77.01649934,-12.14703508,2019,Barranco,ROBO AGRAVADO,208444.0,-8573437.48920929,-1362446.5304831306,33,1.0
-77.024697,-12.148476,2019,Barranco,ROBO AGRAVADO,291114.0,-8574350.048546186,-1362610.6069338531,-1,0.0
-77.01872248,-12.1524995,2019,Barranco,ROBO AGRAVADO,137415.0,-8573684.96802205,-1363068.7644836945,11,1.0
-77.02568149,-12.1407125,2019,Barranco,ROBO AGRAVADO,6887.0,-8574459.641471677,-1361726.5936646624,-1,0.0
-77.02134187,-12.13922512,2019,Barranco,ROBO AGRAVADO,322355.0,-8573976.55718304,-1361557.2318024351,13,0.49332879652911993
-77.01556074,-12.14398027,2019,Barranco,ROBO AGRAVADO,208452.0,-8573333.004735231,-1362098.6845582363,54,1.0
-77.01777684,-12.1415589,2019,Barranco,ROBO AGRAVADO,439896.0,-8573579.69985878,-1361822.9701845984,48,0.3009652052352303
-77.0224287,-12.14625122,2019,Barranco,ROBO AGRAVADO,285555.0,-8574097.542545222,-1362357.2733215964,-1,0.0
-77.01840968,-12.14070499,2019,Barranco,ROBO AGRAVADO,395734.0,-8573650.147285333,-1361725.7385293788,-1,0.0
-77.01916143,-12.14644245,2019,Barranco,ROBO AGRAVADO,110986.0,-8573733.831712535,-1362379.0484191915,36,0.2186469304489111
-77.0150182,-12.14198969,2019,Barranco,ROBO AGRAVADO,246852.0,-8573272.609458696,-1361872.0228081525,31,0.9383983111502094
-77.02330618,-12.15401031,2019,Barranco,ROBO AGRAVADO,306597.0,-8574195.223172002,-1363240.8028100755,2,0.7166069047867797
-77.0207276,-12.14408172,2019,Barranco,ROBO AGRAVADO,172168.0,-8573908.176959433,-1362110.2364299898,27,0.767808114145905
-77.02399939,-12.1444386,2019,Barranco,ROBO AGRAVADO,137409.0,-8574272.390956214,-1362150.873547189,-1,0.0
-77.01818181,-12.14849027,2019,Barranco,ROBO AGRAVADO,291115.0,-8573624.780912966,-1362612.2318522052,24,1.0
-77.01661387,-12.14125602,2019,Barranco,ROBO AGRAVADO,395743.0,-8573450.23863057,-1361788.482294541,35,0.25957051746573334
-77.01744632,-12.14170911,2019,Barranco,ROBO AGRAVADO,47225.0,-8573542.906540683,-1361840.0740883627,48,1.0
-77.0223713,-12.14641657,2019,Barranco,ROBO AGRAVADO,208453.0,-8574091.15280645,-1362376.1014982022,-1,0.0
-77.02347535,-12.14908329,2019,Barranco,ROBO AGRAVADO,64789.0,-8574214.055090258,-1362679.7588445356,-1,0.0
-77.02470052,-12.14408245,2019,Barranco,ROBO AGRAVADO,432666.0,-8574350.440390794,-1362110.3195533818,23,1.0
-77.02220769,-12.14630824,2019,Barranco,ROBO AGRAVADO,208447.0,-8574072.93982456,-1362363.766109087,59,1.0
-77.02049104,-12.14880458,2019,Barranco,ROBO AGRAVADO,246853.0,-8573881.843220688,-1362648.0222097756,-1,0.0
-77.0171896,-12.1363979,2019,Barranco,ROBO AGRAVADO,64792.0,-8573514.328601005,-1361235.3104599603,6,1.0
-77.01872248,-12.1524995,2019,Barranco,ROBO AGRAVADO,359330.0,-8573684.96802205,-1363068.7644836945,11,1.0
-77.02218553,-12.15077466,2019,Barranco,ROBO AGRAVADO,176840.0,-8574070.472984644,-1362872.355416638,17,0.7326262336277015
-77.01785878,-12.1472621,2019,Barranco,ROBO AGRAVADO,137410.0,-8573588.821377855,-1362472.3810167555,-1,0.0
-77.0171896,-12.1363979,2019,Barranco,ROBO AGRAVADO,105038.0,-8573514.328601005,-1361235.3104599603,6,1.0
-77.01595027,-12.1398505,2019,Barranco,ROBO AGRAVADO,216688.0,-8573376.367016481,-1361628.4411437025,-1,0.0
-77.02192774,-12.13585485,2019,Barranco,ROBO AGRAVADO,172177.0,-8574041.775933111,-1361173.4764748882,9,1.0
-77.0222516,-12.1479689,2019,Barranco,ROBO AGRAVADO,155420.0,-8574077.8278634,-1362552.8637460899,-1,0.0
-77.01818181,-12.14849027,2019,Barranco,ROBO AGRAVADO,395740.0,-8573624.780912966,-1362612.2318522052,24,1.0
-77.02029424,-12.13710132,2019,Barranco,ROBO AGRAVADO,64795.0,-8573859.9355449,-1361315.4050433727,18,1.0
-77.02037383,-12.14210043,2019,Barranco,ROBO AGRAVADO,364505.0,-8573868.795463173,-1361884.6324162104,-1,0.0
-77.02157541,-12.13892542,2019,Barranco,ROBO AGRAVADO,432669.0,-8574002.554736922,-1361523.106306706,13,0.5230415854471342
-77.02064087,-12.1396942,2019,Barranco,ROBO AGRAVADO,137407.0,-8573898.522219995,-1361610.6439166723,13,0.24405901332646188
-77.01645796,-12.13701561,2019,Barranco,ROBO AGRAVADO,105041.0,-8573432.882808762,-1361305.6457037143,8,1.0
-77.0154005,-12.14681763,2019,Barranco,ROBO AGRAVADO,148121.0,-8573315.166900026,-1362421.7696962245,-1,0.0
-77.01597857,-12.13963119,2019,Barranco,ROBO AGRAVADO,172180.0,-8573379.51735807,-1361603.4692345634,-1,0.0
-77.01643145,-12.14563593,2019,Barranco,ROBO AGRAVADO,110992.0,-8573429.93172906,-1362287.211200045,-1,0.0
-77.01882784,-12.14427249,2019,Barranco,ROBO AGRAVADO,172174.0,-8573696.696643602,-1362131.9589709837,56,1.0
-77.022219,-12.1426863,2019,Barranco,ROBO AGRAVADO,208445.0,-8574074.198848002,-1361951.3436383107,28,0.7196715149671914
-77.02257056,-12.1560065,2019,Barranco,ROBO AGRAVADO,291113.0,-8574113.334328186,-1363468.1136237008,3,0.36762239262652846
-77.01535011,-12.14454946,2019,Barranco,ROBO AGRAVADO,208451.0,-8573309.557510884,-1362163.4969353587,55,0.4531787063828272
-77.01650963,-12.14614469,2019,Barranco,ROBO AGRAVADO,64796.0,-8573438.63468685,-1362345.1429035163,33,0.5741495015286152
-77.01645796,-12.13701561,2019,Barranco,ROBO AGRAVADO,364506.0,-8573432.882808762,-1361305.6457037143,8,1.0
-77.02095137,-12.15155757,2019,Barranco,ROBO AGRAVADO,439897.0,-8573933.086921887,-1362961.505917858,-1,0.0
-77.02145496,-12.14648968,2019,Barranco,ROBO AGRAVADO,64787.0,-8573989.146304255,-1362384.4264368666,40,0.5313338833384805
-77.015745,-12.143885,2019,Barranco,ROBO AGRAVADO,395735.0,-8573353.516464604,-1362087.8363924848,54,1.0
-77.01972326,-12.14647361,2019,Barranco,ROBO AGRAVADO,285554.0,-8573796.374342049,-1362382.5965671,36,0.24617567339103294
-77.01661387,-12.14125602,2019,Barranco,ROBO AGRAVADO,105036.0,-8573450.23863057,-1361788.482294541,35,0.25957051746573334
-77.02314282,-12.1535508,2019,Barranco,ROBO AGRAVADO,306596.0,-8574177.038019987,-1363188.4775755682,2,1.0
-77.02231951,-12.14181163,2019,Barranco,ROBO AGRAVADO,47212.0,-8574085.38757002,-1361851.747698947,-1,0.0
-77.01792866,-12.13949531,2019,Barranco,ROBO AGRAVADO,172169.0,-8573596.60038387,-1361587.9971596398,41,1.0
-77.02330618,-12.15401031,2019,Barranco,ROBO AGRAVADO,105042.0,-8574195.223172002,-1363240.8028100755,2,0.7166069047867797
-77.01962846,-12.15139284,2019,Barranco,ROBO AGRAVADO,366338.0,-8573785.821254322,-1362942.7479774517,12,0.42994083266017447
-77.01792866,-12.13949531,2019,Barranco,ROBO AGRAVADO,402720.0,-8573596.60038387,-1361587.9971596398,41,1.0
-77.02212615,-12.14761591,2019,Barranco,ROBO AGRAVADO,359328.0,-8574063.862833282,-1362512.6690410692,-1,0.0
-77.02285251,-12.14801744,2019,Barranco,ROBO AGRAVADO,208448.0,-8574144.720858613,-1362558.3909634433,-1,0.0
-77.02003253,-12.13921928,2019,Barranco,ROBO AGRAVADO,24905.0,-8573830.802120965,-1361556.5668274441,13,0.241524015395169
-77.0197505,-12.13821012,2019,Barranco,ROBO AGRAVADO,208442.0,-8573799.406684978,-1361441.6584568908,-1,0.0
-77.01943814,-12.14656361,2019,Barranco,ROBO AGRAVADO,432667.0,-8573764.634928834,-1362392.8447501678,36,0.19572167849671207
-77.02357,-12.14226,2019,Barranco,ROBO AGRAVADO,323570.0,-8574224.591480063,-1361902.8021487282,30,1.0
