YEAR,DISTRITO,cluster,centroid_x,centroid_y,n_puntos,centroid_lon,centroid_lat
2016,La Victoria,112,-8572817.366286028,-1353245.017238787,10,-77.01092868100001,-12.066214898014021
2016,La Victoria,113,-8573216.117909327,-1353623.7147367857,18,-77.01451072777778,-12.069541615630268
2016,La Victoria,114,-8573222.614568587,-1353501.180407636,23,-77.01456908826087,-12.068465201336336
2016,La Victoria,115,-8572749.270928994,-1353076.032174988,12,-77.01031696999999,-12.064730413333361
2016,La Victoria,116,-8573021.801585963,-1352807.5264697263,11,-77.01276515454546,-12.062371651828613
2016,La Victoria,117,-8573043.81428663,-1353472.0701225735,15,-77.01296289800001,-12.068209478674426
2016,La Victoria,118,-8573126.994460395,-1353423.322330965,28,-77.01371011821429,-12.067781247521278
2016,La Victoria,119,-8572889.963403266,-1353782.327287289,10,-77.01158083199998,-12.070934956018343
2016,La Victoria,120,-8572889.296451092,-1353703.2841214682,15,-77.01157484066667,-12.070240598028802
2016,La Victoria,121,-8572633.686231911,-1353142.546334737,16,-77.009278655,-12.065314721879753
2016,La Victoria,122,-8572687.71230812,-1353077.2971444228,60,-77.0097639795,-12.064741525752806
2016,La Victoria,123,-8572983.07575531,-1353137.6653021993,49,-77.01241727448979,-12.065271843398579
2016,La Victoria,124,-8573045.752991728,-1352677.8659601926,19,-77.01298031368421,-12.061232606335015
2016,La Victoria,125,-8573036.51661753,-1352749.796036977,26,-77.0128973419231,-12.061864500406648
2016,La Victoria,126,-8572966.83151541,-1353354.5900494466,18,-77.01227134999999,-12.067177458921378
2016,La Victoria,127,-8572982.660525683,-1353268.813144967,43,-77.0124135444186,-12.066423937474665
2016,La Victoria,128,-8572918.543306937,-1353465.0954688888,28,-77.01183756964286,-12.06814820898718
2016,La Victoria,129,-8572908.171264458,-1353570.1803146587,10,-77.011744396,-12.069071338015654
2016,Barranco,0,-8573693.569281535,-1360698.4347789248,14,-77.01879974642857,-12.131682812971881
2016,Barranco,1,-8574386.598445663,-1362461.1644168254,9,-77.02502533333333,-12.147163595576902
2016,Barranco,2,-8574465.859171236,-1361674.876853793,11,-77.02573734454546,-12.140258310373447
2016,Barranco,3,-8574363.723676916,-1361342.3941639233,19,-77.02481984578948,-12.137338347934506
2016,Barranco,4,-8574229.905872552,-1361600.772899594,13,-77.02361773999999,-12.139607510052711
2016,Barranco,5,-8574078.669794973,-1363417.5547691348,25,-77.02225916319999,-12.155562505348655
2016,Barranco,6,-8574187.17039425,-1363246.105219118,15,-77.02323384066666,-12.154056874677336
2016,Barranco,7,-8574155.903495166,-1363153.539256422,15,-77.02295296533333,-12.153243978056345
2016,Barranco,8,-8573439.216294084,-1361294.1002124695,15,-77.01651485466667,-12.136914213344413
2016,Barranco,9,-8573375.370039122,-1361360.9157634298,10,-77.01594131400002,-12.137501011003613
2016,Barranco,10,-8573143.879877841,-1361578.4996633176,16,-77.01386180249999,-12.139411900351465
2016,Barranco,11,-8573801.683899099,-1361290.0768044975,32,-77.01977095656251,-12.136878878319823
2016,Barranco,12,-8573770.34775947,-1363206.5441183487,13,-77.01948945923077,-12.153709456943348
2016,Barranco,13,-8573951.685044475,-1361561.2141119016,45,-77.02111843977778,-12.139260093774643
2016,Barranco,14,-8574030.037663873,-1363092.1796973788,15,-77.02182229333333,-12.152705128748565
2016,Barranco,15,-8573788.569118373,-1362928.2986030031,29,-77.01965314448277,-12.151265947243898
2016,Barranco,16,-8574173.760774177,-1362767.7748713817,10,-77.02311338,-12.149856242096568
2016,Barranco,17,-8573866.23357354,-1362837.4624451804,13,-77.02035081615385,-12.150468233094648
2016,Barranco,18,-8573911.801522052,-1362742.862426165,8,-77.02076016,-12.149637462546945
2016,Barranco,19,-8574112.918327248,-1362961.0777700376,10,-77.022566823,-12.151553810057944
2016,Barranco,20,-8574061.865650296,-1362895.15726061,20,-77.02210820900001,-12.150974903531596
2016,Barranco,21,-8573553.804347765,-1362061.826308917,12,-77.01754421666666,-12.143656575930489
2016,Barranco,22,-8573447.311130362,-1362215.694012404,11,-77.01658757181818,-12.14500786005057
2016,Barranco,23,-8573716.665690457,-1362623.65083481,8,-77.019007225,-12.148590551251962
2016,Barranco,24,-8573654.236435566,-1362727.2109369212,26,-77.01844641346155,-12.149500012046621
2016,Barranco,25,-8574175.804043429,-1362077.257531342,8,-77.02313173499999,-12.143792095035218
2016,Barranco,26,-8573219.326801876,-1361933.2509904287,16,-77.01453955375,-12.142527407226288
2016,Barranco,27,-8573965.539097898,-1362121.2267509175,28,-77.02124289285713,-12.144178238353684
2016,Barranco,28,-8574186.632646896,-1361791.5317437313,11,-77.02322901,-12.14128280092653
2016,Barranco,29,-8574188.764318345,-1361899.4224853334,23,-77.02324815913043,-12.142230319169206
2016,Barranco,30,-8573343.62337777,-1361948.1343603027,9,-77.01565612888889,-12.142658115570477
2016,Barranco,31,-8573334.141998181,-1362083.0346210469,29,-77.0155709562069,-12.143842830208952
2016,Barranco,32,-8573449.291243114,-1362411.04364921,19,-77.01660535947367,-12.14672343346668
2016,Barranco,33,-8573893.307124492,-1362427.7716139336,10,-77.02059402200001,-12.146870339044124
2016,Barranco,34,-8573714.392196007,-1362227.328960747,27,-77.01898680185185,-12.145110039245193
2016,Barranco,35,-8573617.55658161,-1362489.318198883,22,-77.01811691272728,-12.147410842630581
2016,Barranco,36,-8573764.672682721,-1362384.351633008,47,-77.01943847914895,-12.146489023069103
2016,Barranco,37,-8573972.873621091,-1362504.1905387498,12,-77.02130878000001,-12.147541451711655
2016,Barranco,38,-8574064.058972793,-1362360.5283371645,41,-77.02212791195122,-12.146279805718825
2016,Barranco,39,-8573421.856761623,-1361878.3777173744,15,-77.01635891133333,-12.14204550003919
2016,Barranco,40,-8573761.147623146,-1361839.6065544568,10,-77.019406813,-12.141705004022226
2016,Barranco,41,-8573562.931932326,-1361834.3160407064,52,-77.01762621115385,-12.14165854165089
2016,Barranco,42,-8573583.35129967,-1361599.6082853784,62,-77.01780964145162,-12.139597282093183
2016,Barranco,43,-8573882.214875989,-1361833.8332388469,22,-77.02049437863636,-12.141654301586044
2016,Barranco,44,-8573864.991787493,-1361970.6469586068,20,-77.02033966100001,-12.142855825004421
2016,San Isidro,0,-8576799.34644386,-1357783.6892303631,19,-77.04669941736842,-12.106082733635573
2016,San Isidro,1,-8577812.209777305,-1357889.2627965792,20,-77.0557981235,-12.107010024385625
2016,San Isidro,2,-8572561.22132512,-1356032.7603654964,24,-77.00862769166667,-12.090703224003914
2016,San Isidro,3,-8573132.142629031,-1356216.6355189828,12,-77.01375636499999,-12.092318356720382
2016,San Isidro,4,-8573541.403974934,-1355997.031623912,27,-77.01743282222223,-12.09038938678093
2016,San Isidro,5,-8572961.852247598,-1356682.4949783923,21,-77.0122266204762,-12.096410355073258
2016,San Isidro,6,-8573398.633017339,-1357369.3666579144,9,-77.01615028888888,-12.10244355778474
2016,San Isidro,7,-8573039.405751437,-1357504.1744837137,11,-77.01292329545456,-12.103627639152426
2016,San Isidro,8,-8573247.388914863,-1357480.8728503985,11,-77.01479164,-12.103422970179293
2016,San Isidro,9,-8573184.180260837,-1357299.9466903533,10,-77.01422382700001,-12.101833807085425
2016,San Isidro,10,-8573898.839035267,-1356840.8921355666,10,-77.02064371600001,-12.097801663646454
2016,San Isidro,11,-8573739.461139185,-1357186.676577658,18,-77.01921200000001,-12.100838895387481
2016,San Isidro,12,-8577942.752720859,-1356509.5769536688,14,-77.05697081071429,-12.094891491704848
2016,San Isidro,13,-8577859.885600068,-1357120.3457269364,37,-77.0562264027027,-12.100256274495436
2016,San Isidro,14,-8576037.5365883,-1357872.4406974167,20,-77.039855963,-12.106862270030563
2016,San Isidro,15,-8576755.579073064,-1356390.357559724,31,-77.0463062483871,-12.093844297003843
2016,San Isidro,16,-8577345.69874964,-1356315.41232439,11,-77.05160738363638,-12.09318599384531
2016,San Isidro,17,-8574567.26639507,-1357253.8169337453,44,-77.02664830113635,-12.101428625323534
2016,San Isidro,18,-8575730.955299959,-1357489.9098729827,14,-77.03710189642858,-12.10350234652777
2016,San Isidro,19,-8575623.52429295,-1357602.3883560777,22,-77.03613682727274,-12.104490295086485
2016,San Isidro,20,-8574094.012233103,-1356342.426608991,12,-77.02239698666668,-12.093423281816975
2016,San Isidro,21,-8575769.56895015,-1356245.8187523473,40,-77.03744876875001,-12.092574697118591
2016,San Isidro,22,-8574593.95741965,-1356124.5091351697,29,-77.02688807068965,-12.091509133127394
2016,San Isidro,23,-8574312.933092516,-1356727.0035403224,29,-77.0243635862069,-12.09680130438549
2016,San Isidro,24,-8574326.026022712,-1356279.4208871508,15,-77.02448120199999,-12.092869852066892
2016,San Isidro,25,-8574384.228467975,-1356420.2053524028,26,-77.02500404346152,-12.094106473275481
2016,San Isidro,26,-8575112.428956613,-1357397.8153870783,40,-77.03154557975,-12.10269343696516
2016,San Isidro,27,-8575368.050817957,-1355947.416983443,9,-77.03384187,-12.089953576782781
2016,San Isidro,28,-8575667.305604,-1357106.3006876498,27,-77.03653012148148,-12.1001329089116
2016,San Isidro,29,-8575575.577827133,-1356671.9073409,19,-77.0357061168421,-12.09631735648685
2016,San Isidro,30,-8575463.249316946,-1356049.8722609037,15,-77.03469705266667,-12.090853532826355
2016,San Isidro,31,-8575443.119464448,-1356221.7147639336,16,-77.03451622312501,-12.092362971933937
2016,San Isidro,32,-8574805.19041226,-1356691.9041721583,38,-77.02878560894737,-12.096493002541363
2016,San Isidro,33,-8574971.618697044,-1357069.7437247569,30,-77.03028065966667,-12.099811808006928
2016,San Isidro,34,-8575199.914581662,-1356685.5863724272,57,-77.03233147649122,-12.096437508931794
2016,San Isidro,35,-8575193.490135105,-1356966.2060560137,17,-77.03227376470588,-12.098902374809994
2016,San Isidro,36,-8575272.767102212,-1356463.6748600397,11,-77.03298592181818,-12.094488299155909
2016,San Isidro,37,-8574974.78924818,-1356173.8762581758,33,-77.03030914121211,-12.091942766436905
2016,San Isidro,38,-8575178.486093968,-1356194.4244512706,18,-77.0321389811111,-12.092123258436501
2016,San Isidro,39,-8575168.439728757,-1356404.9295623652,13,-77.03204873307692,-12.093972294216986
2017,La Victoria,0,-8571342.031987002,-1353364.8887500232,16,-76.99767552750001,-12.067267929422574
2017,La Victoria,1,-8571615.490264228,-1353537.8782547778,22,-77.00013204500002,-12.068787577466127
2017,La Victoria,2,-8574257.58951192,-1355558.944703365,11,-77.02386642636364,-12.086541250909924
2017,La Victoria,3,-8573013.527560964,-1355827.684268054,35,-77.01269082771428,-12.088901853761781
2017,La Victoria,4,-8572751.995553045,-1355716.9763408615,14,-77.01034144571427,-12.087929400111454
2017,La Victoria,5,-8572730.208750652,-1354923.2594529402,13,-77.01014573153846,-12.080957321753237
2017,La Victoria,6,-8572166.964590166,-1355063.8654517713,38,-77.0050860231579,-12.082192430346124
2017,La Victoria,7,-8572449.142746719,-1354881.7223741836,15,-77.00762087266668,-12.080592451430196
2017,La Victoria,8,-8573311.855367813,-1355474.920758606,10,-77.01537075199998,-12.085803182019957
2017,La Victoria,9,-8572547.139409535,-1355238.1537377925,48,-77.00850119166667,-12.083723402347381
2017,La Victoria,10,-8572797.165249353,-1355367.2085084608,15,-77.01074721200001,-12.084857031356394
2017,La Victoria,11,-8572942.758564208,-1355391.8683369046,10,-77.01205509900001,-12.085073645017502
2017,La Victoria,12,-8572915.327731403,-1355245.7115480113,22,-77.01180868363636,-12.08378979098182
2017,La Victoria,13,-8573423.938894873,-1355754.731687219,11,-77.01637761545454,-12.088261041840177
2017,La Victoria,14,-8573694.232447524,-1355947.9641020019,16,-77.01880570375,-12.08995838262089
2017,La Victoria,15,-8573522.106652854,-1355937.2559946284,14,-77.01725947142856,-12.089864323594195
2017,La Victoria,16,-8574032.317301512,-1353268.2933291728,12,-77.02184277166667,-12.066419371060137
2017,La Victoria,17,-8574007.664301548,-1354180.3895968783,55,-77.02162131,-12.074431723640503
2017,La Victoria,18,-8574411.590806369,-1354872.086923762,17,-77.02524984352941,-12.080507811562272
2017,La Victoria,19,-8573957.075282646,-1354943.785001858,9,-77.02116686111113,-12.081137622252513
2017,La Victoria,20,-8573489.54510986,-1355050.0093059656,18,-77.01696696611111,-12.082070715701661
2017,La Victoria,21,-8573721.32385455,-1354944.444121784,10,-77.01904907,-12.081143412090873
2017,La Victoria,22,-8574209.437557781,-1355005.4001796774,15,-77.02343387,-12.081678861485441
2017,La Victoria,23,-8574141.29103089,-1354729.8109692936,15,-77.02282169933335,-12.079258025877163
2017,La Victoria,24,-8573174.740945486,-1355180.1993637607,32,-77.01413903218749,-12.083214324218059
2017,La Victoria,25,-8574163.907278849,-1352809.8972098408,11,-77.02302486454545,-12.062392478331716
2017,La Victoria,26,-8573065.458871646,-1354916.1407244927,13,-77.01315733461537,-12.080894789399993
2017,La Victoria,27,-8572939.062362434,-1354699.7257191504,11,-77.01202189545454,-12.07899374916631
2017,La Victoria,28,-8572277.65720309,-1354075.7223048753,11,-77.0060803918182,-12.073512281060063
2017,La Victoria,29,-8574643.009093728,-1353315.9768933177,16,-77.02732870937501,-12.066838255508108
2017,La Victoria,30,-8574956.100007124,-1353299.705765106,31,-77.03014125290323,-12.066695319065063
2017,La Victoria,31,-8575181.970492981,-1352667.7013954779,15,-77.03217028200001,-12.061143312160606
2017,La Victoria,32,-8573446.16703231,-1354362.614262363,19,-77.01657729421052,-12.07603245606804
2017,La Victoria,33,-8573543.873805858,-1354515.1583681526,11,-77.01745500909092,-12.077372455543292
2017,La Victoria,34,-8573202.313983249,-1354542.2846135173,10,-77.01438672500001,-12.07761074103619
2017,La Victoria,35,-8573205.375825843,-1354757.2472450866,12,-77.01441423000001,-12.079499033076653
2017,La Victoria,36,-8574756.086780535,-1354128.7925926717,54,-77.02834450351853,-12.07397847372356
2017,La Victoria,37,-8575002.110132184,-1353791.5622031828,9,-77.03055456888889,-12.071016080405094
2017,La Victoria,38,-8574763.076139681,-1353683.2735987285,31,-77.02840728999999,-12.070064814471072
2017,La Victoria,39,-8572060.459566282,-1353128.2266719574,40,-77.00412927225001,-12.065188927699705
2017,La Victoria,40,-8572099.638655875,-1353016.7689719452,15,-77.00448122399999,-12.06420980136864
2017,La Victoria,41,-8572033.690070486,-1352808.2804698143,18,-77.00388879777778,-12.06237827557682
2017,La Victoria,42,-8571887.188817875,-1352882.942090676,41,-77.00257275463416,-12.063034162988771
2017,La Victoria,43,-8572211.25439713,-1353800.0010451584,19,-77.00548388526317,-12.071090211635912
2017,La Victoria,44,-8572236.879335377,-1352684.1313707915,20,-77.005714078,-12.061287647011309
2017,La Victoria,45,-8572356.295821374,-1352624.3759795688,11,-77.00678681454546,-12.06076270455539
2017,La Victoria,46,-8573827.194673717,-1352824.9398991347,8,-77.02000012375,-12.062524625471694
2017,La Victoria,47,-8575241.359713433,-1352952.2179904087,36,-77.03270378444444,-12.063642736482283
2017,La Victoria,48,-8572410.951515563,-1353548.967500119,20,-77.00727779500001,-12.06888499204147
2017,La Victoria,49,-8572277.42215938,-1353453.4381172392,26,-77.00607828038461,-12.068045803543137
2017,La Victoria,50,-8574690.356218489,-1352876.9234902468,12,-77.02775403583333,-12.062981290846771
2017,La Victoria,51,-8574828.845921231,-1352887.7916704102,20,-77.02899810999999,-12.06307676552165
2017,La Victoria,52,-8572562.769667916,-1352610.171721581,30,-77.00864160066666,-12.060637922055372
2017,La Victoria,53,-8574799.114642058,-1352735.7185283955,16,-77.02873102937501,-12.061740831891568
2017,La Victoria,54,-8574879.170722848,-1352764.6522071334,13,-77.02945018538462,-12.06199500926918
2017,La Victoria,55,-8572247.212344471,-1352876.3003946457,10,-77.005806901,-12.06297581708205
2017,La Victoria,56,-8572264.613000207,-1353265.0076890157,24,-77.00596321375001,-12.066390507766497
2017,La Victoria,57,-8572515.617996989,-1353259.9888412836,8,-77.00821803000001,-12.066346418794936
2017,La Victoria,58,-8572415.026309865,-1353292.3040598875,20,-77.00731439950002,-12.06663029752427
2017,La Victoria,59,-8572617.112182148,-1354010.8850987873,27,-77.00912976777778,-12.07294272152886
2017,La Victoria,60,-8572706.592427718,-1353759.0911674933,24,-77.0099335825,-12.070730837540818
2017,La Victoria,61,-8572399.021249887,-1352797.0684663767,25,-77.00717062359999,-12.062279780229698
2017,La Victoria,62,-8572497.163699182,-1354222.2765980074,18,-77.00805225222223,-12.074799676217788
2017,La Victoria,63,-8572841.424861114,-1354256.6084476984,21,-77.01114480285715,-12.075101260872865
2017,La Victoria,64,-8572702.426791873,-1354373.651230642,46,-77.00989616195652,-12.076129408788384
2017,La Victoria,65,-8572856.347132836,-1354062.7069267544,21,-77.01127885190476,-12.073397948151399
2017,La Victoria,66,-8573403.66416357,-1354059.6779082946,45,-77.01619548444444,-12.073371339890086
2017,La Victoria,67,-8572875.771180186,-1353887.2401888,55,-77.0114533410909,-12.071856565001568
2017,La Victoria,68,-8573161.213756867,-1353976.1053347006,26,-77.01401751538461,-12.07263719975085
2017,La Victoria,69,-8573035.364776816,-1353940.9721361422,21,-77.01288699476191,-12.072328572884734
2017,La Victoria,70,-8573505.004241914,-1353360.5473288966,14,-77.01710583785714,-12.067229791552274
2017,La Victoria,71,-8573461.20391847,-1353284.7724742074,14,-77.01671237285714,-12.066564135010248
2017,La Victoria,72,-8573572.040673014,-1352708.9369033827,44,-77.01770803636364,-12.061505559720027
2017,La Victoria,73,-8573489.219015626,-1353557.3624202362,37,-77.01696403675676,-12.06895873802615
2017,La Victoria,74,-8573383.591032991,-1353537.1088961214,9,-77.01601516444444,-12.068780818957396
2017,La Victoria,75,-8572628.344232189,-1353555.5783954062,20,-77.00923066700001,-12.06894306608982
2017,La Victoria,76,-8572601.421537174,-1353695.2983855682,38,-77.00898881631579,-12.070170446898363
2017,La Victoria,77,-8573441.462809114,-1352806.68380512,11,-77.01653503545455,-12.06236424917918
2017,La Victoria,78,-8573411.365387302,-1353167.26723721,14,-77.01626466571429,-12.065531887864397
2017,La Victoria,79,-8573523.35636971,-1353039.408208547,23,-77.01727069782609,-12.06440868134668
2017,La Victoria,80,-8573300.201902824,-1352821.7318057136,21,-77.01526606714286,-12.062496442991826
2017,La Victoria,81,-8573224.425806614,-1352935.9500899722,9,-77.0145853588889,-12.063499826690556
2017,La Victoria,82,-8572891.287140438,-1353690.4967547937,12,-77.01159272333332,-12.070128266703374
2017,La Victoria,83,-8573243.128599524,-1353496.0917213021,47,-77.01475336893617,-12.068420499200995
2017,La Victoria,84,-8572829.472865079,-1353407.8202777987,16,-77.01103743625,-12.067645067627282
2017,La Victoria,85,-8572732.558943966,-1352622.9061294273,19,-77.01016684368422,-12.060749792121861
2017,La Victoria,86,-8573236.465264194,-1352696.7332298893,17,-77.01469351117646,-12.061398352386801
2017,La Victoria,87,-8572920.48593542,-1353460.739990193,35,-77.01185502057142,-12.068109947751713
2017,La Victoria,88,-8572901.100695683,-1353578.656545693,11,-77.01168088,-12.069145798232043
2017,La Victoria,89,-8573045.379979366,-1353470.5722839616,14,-77.01297696285715,-12.068196320731502
2017,La Victoria,90,-8573132.377060113,-1353424.1759551086,43,-77.01375847093024,-12.06778874629664
2017,La Victoria,91,-8572912.470868472,-1352677.6832875377,20,-77.01178302,-12.06123100158344
2017,La Victoria,92,-8573195.36054222,-1353146.2068941358,17,-77.01432426117647,-12.065346878847379
2017,La Victoria,93,-8573261.581560599,-1353028.3878616772,34,-77.01491913470588,-12.064311870400058
2017,La Victoria,94,-8572718.966535335,-1352771.0044521173,40,-77.010044741,-12.062050812613556
2017,La Victoria,95,-8572697.006085547,-1352914.0534131168,13,-77.00984746692309,-12.063307469262636
2017,La Victoria,96,-8572343.054367943,-1353039.1876402826,22,-77.00666786454545,-12.064406743710874
2017,La Victoria,97,-8572500.594040211,-1353122.1869589183,20,-77.0080830675,-12.065135870514291
2017,La Victoria,98,-8572751.445666566,-1353063.5421791705,10,-77.010336506,-12.064620692023267
2017,La Victoria,99,-8572983.328946767,-1353130.6726788066,57,-77.01241954894736,-12.065210415180973
2017,La Victoria,100,-8572981.144934308,-1353273.7971171888,27,-77.01239992962964,-12.066467720063393
2017,La Victoria,101,-8572995.343925014,-1352975.2940272249,15,-77.01252748133334,-12.063845454067284
2017,La Victoria,102,-8573040.852081165,-1352673.1496738535,36,-77.01293628805556,-12.061191174471556
2017,La Victoria,103,-8572661.261113402,-1353230.1666960842,16,-77.009526364375,-12.066084440641244
2017,La Victoria,104,-8572822.679676643,-1353247.1355159923,25,-77.010976412,-12.066233506411544
2017,La Victoria,105,-8573026.404280059,-1352888.500793439,16,-77.01280650125001,-12.063082995017002
2017,La Victoria,106,-8573039.594832651,-1352755.6239051714,25,-77.012924994,-12.061915697219394
2017,La Victoria,107,-8573031.925619457,-1352811.8658982504,35,-77.0128561002857,-12.062409772885458
2017,La Victoria,108,-8572632.399405101,-1353141.896128662,21,-77.00926709523807,-12.065309010004894
2017,La Victoria,109,-8572686.067952262,-1353083.389749067,50,-77.009749208,-12.064795047654814
2017,Barranco,0,-8573707.55926136,-1360689.2951589385,18,-77.01892542055556,-12.131602543939652
2017,Barranco,1,-8573951.190532375,-1360915.8595444032,8,-77.02111399750001,-12.133592346452225
2017,Barranco,2,-8573211.355777923,-1361505.147413204,17,-77.01446794882352,-12.138767699653705
2017,Barranco,3,-8573861.651689462,-1361254.8237273458,36,-77.02030965638889,-12.136569272840275
2017,Barranco,4,-8574076.035937654,-1361296.9693156362,14,-77.02223550285713,-12.136939410843702
2017,Barranco,5,-8573949.388325479,-1361574.0085973644,30,-77.021097808,-12.13937245855476
2017,Barranco,6,-8573548.311720401,-1361206.5237943765,9,-77.01749487555556,-12.136145084493897
2017,Barranco,7,-8573378.816854874,-1361363.861851262,11,-77.01597227727272,-12.137526884552978
2017,Barranco,8,-8573425.9471274,-1361306.5454525058,21,-77.01639565571428,-12.137023511915803
2017,Barranco,9,-8574404.142861243,-1361463.3853638694,12,-77.02518293749999,-12.138400932549349
2017,Barranco,10,-8574410.071725223,-1361637.8628064187,23,-77.02523619739131,-12.139933243520618
2017,Barranco,11,-8574221.079906724,-1361611.3390013545,16,-77.023538455,-12.139700304421009
2017,Barranco,12,-8573188.20663544,-1361871.849775509,26,-77.01425999653846,-12.141988170393772
2017,Barranco,13,-8574343.499013346,-1361804.9350707748,11,-77.02463816454546,-12.141400511830009
2017,Barranco,14,-8574189.672743805,-1361870.79217733,29,-77.02325631965518,-12.141978882361279
2017,Barranco,15,-8574028.412156688,-1363108.3065771475,26,-77.02180769115384,-12.152846752394854
2017,Barranco,16,-8573608.631451914,-1362511.69686853,13,-77.01803673692308,-12.147607372372534
2017,Barranco,17,-8573425.796854459,-1362447.4580961547,19,-77.01639430578948,-12.147043226322948
2017,Barranco,18,-8574132.453914559,-1363385.792184325,12,-77.02274231416666,-12.155283574248404
2017,Barranco,19,-8574181.228288017,-1363235.2870669765,11,-77.02318046181817,-12.153961871857728
2017,Barranco,20,-8574149.554112362,-1363145.6371179305,14,-77.02289592785715,-12.153174582868935
2017,Barranco,21,-8574115.932727499,-1362200.726472277,11,-77.0225939018182,-12.144876413668388
2017,Barranco,22,-8574179.225076914,-1362070.9832470762,9,-77.02316246666666,-12.143736993421443
2017,Barranco,23,-8574059.265045365,-1362896.8988436335,19,-77.02208484736843,-12.150990197934737
2017,Barranco,24,-8574118.217301989,-1362945.01389968,20,-77.0226144245,-12.151412739064734
2017,Barranco,25,-8573370.57130634,-1361812.6255533672,16,-77.01589820625,-12.141468051280208
2017,Barranco,26,-8573415.573312987,-1361886.8052689517,13,-77.01630246615385,-12.142119512405491
2017,Barranco,27,-8573578.686727725,-1361411.9181623748,9,-77.0177677388889,-12.13794893113247
2017,Barranco,28,-8573873.18817868,-1361812.6822994358,23,-77.02041329043479,-12.14146854963617
2017,Barranco,29,-8573317.291750563,-1362179.0448664147,14,-77.01541958785714,-12.144686003597716
2017,Barranco,30,-8573335.44257642,-1362086.204049628,20,-77.0155826395,-12.143870664550164
2017,Barranco,31,-8573797.594898421,-1362922.6669991305,18,-77.01973422444445,-12.151216491125497
2017,Barranco,32,-8573566.912366232,-1361838.534097848,35,-77.017661968,-12.141695585490112
2017,Barranco,33,-8573573.355946532,-1361756.9366565025,12,-77.01771985166667,-12.140978979182607
2017,Barranco,34,-8573581.054214993,-1361620.6186621613,36,-77.01778900638888,-12.139781800889642
2017,Barranco,35,-8574051.603902804,-1362004.1561964713,13,-77.02201602615385,-12.143150108509161
2017,Barranco,36,-8573650.561069155,-1362723.8067146207,24,-77.01841339708332,-12.149470116347997
2017,Barranco,37,-8573720.8156115,-1362627.9695572462,16,-77.019044504375,-12.148628478166769
2017,Barranco,38,-8573899.757472087,-1362733.6857529492,48,-77.02065196645835,-12.149556873526285
2017,Barranco,39,-8573683.625349965,-1362129.5078178472,14,-77.01871041857142,-12.144250963681536
2017,Barranco,40,-8573679.608716428,-1362264.8038558834,26,-77.01867433653847,-12.14543914698071
2017,Barranco,41,-8573959.191342477,-1362118.8087166136,15,-77.02118587,-12.144157002881235
2017,Barranco,42,-8573735.431930218,-1362004.6256156722,10,-77.01917580500002,-12.143154231021612
2017,Barranco,43,-8573811.794403542,-1361976.2093254249,13,-77.01986178076922,-12.142904674625026
2017,Barranco,44,-8574098.719192239,-1362451.1965937105,19,-77.02243927,-12.147076057908205
2017,Barranco,45,-8573784.569322344,-1362373.6072418448,27,-77.0196172137037,-12.14639466532031
2017,Barranco,46,-8574004.808121715,-1362417.6305669362,8,-77.02159565250003,-12.146781280020642
2017,Barranco,47,-8573891.192944722,-1362424.9722603275,18,-77.02057503000002,-12.146845755027462
2017,Barranco,48,-8573972.461135995,-1362501.8545143607,24,-77.02130507458334,-12.147520936719495
2017,Barranco,49,-8574147.686780913,-1362346.7223890212,9,-77.02287915333334,-12.14615856113116
2017,Barranco,50,-8574074.967130598,-1362358.920550078,25,-77.0222259016,-12.14626568604801
2017,San Isidro,0,-8572597.32957204,-1356022.8178998227,37,-77.0089520575676,-12.090615890547513
2017,San Isidro,1,-8573390.759847403,-1357698.850193866,10,-77.01607956299999,-12.105337559413584
2017,San Isidro,2,-8577038.447775654,-1357597.9095917766,17,-77.04884730117647,-12.104450956176857
2017,San Isidro,3,-8572930.796232447,-1356676.7829918594,22,-77.01194763954545,-12.096360182725457
2017,San Isidro,4,-8573122.626927638,-1356186.4641767326,10,-77.01367088399999,-12.092053336688874
2017,San Isidro,5,-8573333.691743469,-1355994.4999302416,20,-77.0155669115,-12.09036714865625
2017,San Isidro,6,-8573220.425236247,-1357378.7627524894,26,-77.01454942115384,-12.102526088330592
2017,San Isidro,7,-8573029.167799069,-1357499.4355166869,11,-77.01283132636365,-12.103586014635976
2017,San Isidro,8,-8577831.967166053,-1357908.6308438678,14,-77.05597560714287,-12.107180140588447
2017,San Isidro,9,-8578212.994842822,-1357370.7959637095,10,-77.05939843700001,-12.102456112086095
2017,San Isidro,10,-8575988.90039775,-1357864.8576870144,15,-77.03941905666667,-12.106795665782773
2017,San Isidro,11,-8578020.534414394,-1357566.8965228023,9,-77.05766953555556,-12.104178554919013
2017,San Isidro,12,-8577393.692630101,-1356410.5653159148,13,-77.05203852,-12.094021797399671
2017,San Isidro,13,-8575715.769249082,-1357561.7069956725,32,-77.03696547781249,-12.104132973020619
2017,San Isidro,14,-8577823.676914431,-1356615.8270570282,33,-77.05590113454545,-12.095824763796491
2017,San Isidro,15,-8577856.852161136,-1357205.9403277456,28,-77.05619915285713,-12.101008099420769
2017,San Isidro,16,-8577284.420768574,-1355978.8320510588,12,-77.05105691416667,-12.090229523650912
2017,San Isidro,17,-8576954.546621565,-1356354.5378732434,21,-77.04809360428573,-12.09352966462608
2017,San Isidro,18,-8573824.06510991,-1357155.9557603768,25,-77.0199720104,-12.10056905745687
