longitude,latitude,YEAR,DISTRITO,MODALIDAD,ID,x,y,cluster,probability
-77.018787,-12.1492998,2020,Barranco,ROBO AGRAVADO,99989.0,-8573692.150355598,-1362704.4128045111,4,1.0
-77.02003253,-12.13921928,2020,Barranco,ROBO AGRAVADO,99983.0,-8573830.802120965,-1361556.5668274441,1,0.7602262951685141
-77.01465389,-12.13858556,2020,Barranco,ROBO AGRAVADO,135054.0,-8573232.054655006,-1361484.4080182319,-1,0.0
-77.02330618,-12.15401031,2020,Barranco,ROBO AGRAVADO,135048.0,-8574195.223172002,-1363240.8028100755,-1,0.0
-77.01535011,-12.14454946,2020,Barranco,ROBO AGRAVADO,93734.0,-8573309.557510884,-1362163.4969353587,-1,0.0
-77.01777684,-12.1415589,2020,Barranco,ROBO AGRAVADO,306578.0,-8573579.69985878,-1361822.9701845984,2,1.0
-77.0223003,-12.1381889,2020,Barranco,ROBO AGRAVADO,93726.0,-8574083.249122601,-1361439.2422385428,-1,0.0
-77.01777684,-12.1415589,2020,Barranco,ROBO AGRAVADO,135057.0,-8573579.69985878,-1361822.9701845984,2,1.0
-77.0221462,-12.14022506,2020,Barranco,ROBO AGRAVADO,217046.0,-8574066.094789071,-1361671.09076622,-1,0.0
-77.02329719,-12.1424825,2020,Barranco,ROBO AGRAVADO,135051.0,-8574194.222409777,-1361928.1375400007,0,1.0
-77.01774162,-12.14882964,2020,Barranco,ROBO AGRAVADO,99987.0,-8573575.779186312,-1362650.875784058,-1,0.0
-77.01535011,-12.14454946,2020,Barranco,ROBO AGRAVADO,93729.0,-8573309.557510884,-1362163.4969353587,-1,0.0
-77.02033825,-12.15180311,2020,Barranco,ROBO AGRAVADO,262299.0,-8573864.83471569,-1362989.4657808975,4,0.9639162835901126
-77.02517084,-12.14309443,2020,Barranco,ROBO AGRAVADO,135052.0,-8574402.796173705,-1361997.816237849,-1,0.0
-77.01862502,-12.13679284,2020,Barranco,ROBO AGRAVADO,47684.0,-8573674.11882448,-1361280.280089,-1,0.0
-77.02192501,-12.14620959,2020,Barranco,ROBO AGRAVADO,141232.0,-8574041.472030902,-1362352.5329727158,3,0.932985345720104
