longitude,latitude,YEAR,DISTRITO,MODALIDAD,ID,x,y,cluster,probability
-76.997246,-12.067168,2022,La Victoria,ROBO AGRAVADO,388047.0,-8571294.217204422,-1353353.5132942658,32,1.0
-76.997246,-12.067168,2022,La Victoria,ROBO AGRAVADO,106379.0,-8571294.217204422,-1353353.5132942658,32,1.0
-76.997246,-12.067168,2022,La Victoria,ROBO AGRAVADO,98503.0,-8571294.217204422,-1353353.5132942658,32,1.0
-76.997245,-12.067168,2022,La Victoria,ROBO AGRAVADO,196753.0,-8571294.10588493,-1353353.5132942658,32,0.0
-76.997246,-12.067168,2022,La Victoria,ROBO AGRAVADO,264233.0,-8571294.217204422,-1353353.5132942658,32,1.0
-76.997246,-12.067168,2022,La Victoria,ROBO AGRAVADO A MANO ARMADA,310701.0,-8571294.217204422,-1353353.5132942658,32,1.0
-76.997246,-12.067168,2022,La Victoria,ROBO,181594.0,-8571294.217204422,-1353353.5132942658,32,1.0
-76.9979784,-12.0673767,2022,La Victoria,ROBO,261522.0,-8571375.747599477,-1353377.270642576,32,0.0
-76.997246,-12.067168,2022,La Victoria,ROBO,28352.0,-8571294.217204422,-1353353.5132942658,32,1.0
-76.997246,-12.067168,2022,La Victoria,ROBO,248912.0,-8571294.217204422,-1353353.5132942658,32,1.0
-76.9979784,-12.0673767,2022,La Victoria,ROBO,261377.0,-8571375.747599477,-1353377.270642576,32,0.0
-76.997246,-12.067168,2022,La Victoria,HURTO,16004.0,-8571294.217204422,-1353353.5132942658,32,1.0
-76.99781176,-12.06717639,2022,La Victoria,HURTO,260817.0,-8571357.197319532,-1353354.4683689084,32,0.0
-76.99781176,-12.06717639,2022,La Victoria,HURTO,131069.0,-8571357.197319532,-1353354.4683689084,32,0.0
-76.997246,-12.067168,2022,La Victoria,HURTO,242411.0,-8571294.217204422,-1353353.5132942658,32,1.0
-76.9973698,-12.0670042,2022,La Victoria,HURTO AGRAVADO,88351.0,-8571307.998557381,-1353334.8671469302,32,0.0
-76.997245,-12.067168,2022,La Victoria,HURTO AGRAVADO,12118.0,-8571294.10588493,-1353353.5132942658,32,0.0
-76.9980539,-12.0660767,2022,La Victoria,HURTO AGRAVADO,281996.0,-8571384.152221031,-1353229.285544707,33,0.7166302422976288
-76.9980539,-12.0660767,2022,La Victoria,HURTO DE VEHICULO,250314.0,-8571384.152221031,-1353229.285544707,33,0.7166302422976288
-76.99722561,-12.06735671,2022,La Victoria,HURTO AGRAVADO EN CASA HABITADA,16363.0,-8571291.947400004,-1353374.9950816748,32,0.0
-77.01207898,-12.06141196,2022,La Victoria,ROBO AGRAVADO,64552.0,-8572945.416984968,-1352698.2822175792,-1,0.0
-77.00267293,-12.06297048,2022,La Victoria,ROBO AGRAVADO,393028.0,-8571898.34028859,-1352875.6928580678,44,0.6844286288689362
-77.0101043,-12.0620648,2022,La Victoria,ROBO AGRAVADO,118190.0,-8572725.596612886,-1352772.5966741953,85,1.0
-77.0101043,-12.0620648,2022,La Victoria,ROBO AGRAVADO,210534.0,-8572725.596612886,-1352772.5966741953,85,1.0
-77.00614216,-12.06259449,2022,La Victoria,ROBO AGRAVADO,317848.0,-8572284.533205636,-1352832.8927824732,23,0.1693193260826373
-77.01206874,-12.06147784,2022,La Victoria,ROBO AGRAVADO A MANO ARMADA,461619.0,-8572944.277073381,-1352705.781499246,-1,0.0
-77.01206874,-12.06147784,2022,La Victoria,ROBO AGRAVADO A MANO ARMADA,375499.0,-8572944.277073381,-1352705.781499246,-1,0.0
-77.0094423,-12.0612367,2022,La Victoria,ROBO,71955.0,-8572651.903109983,-1352678.3319517332,79,0.36891369293237847
-77.01209947,-12.06128019,2022,La Victoria,ROBO,182793.0,-8572947.697921334,-1352683.28252145,-1,0.0
-77.00569207,-12.06134138,2022,La Victoria,ROBO,391406.0,-8572234.429416023,-1352690.247925452,-1,0.0
-77.01172459,-12.06114888,2022,La Victoria,ROBO,118045.0,-8572905.966470623,-1352668.33519556,-1,0.0
