longitude,latitude,YEAR,DISTRITO,MODALIDAD,ID,x,y,cluster,probability
-77.04918136,-12.08563069,2021,San Isidro,ROBO AGRAVADO,178622.0,-8577075.635033786,-1355455.2837904405,-1,0.0
-77.03901655,-12.09131451,2021,San Isidro,ROBO AGRAVADO,65591.0,-8575944.093560575,-1356102.3522289218,-1,0.0
-77.0512278,-12.09126743,2021,San Isidro,ROBO AGRAVADO,340048.0,-8577303.443692524,-1356096.9923999594,9,1.0
-77.051333,-12.089799,2021,San Isidro,ROBO AGRAVADO,67885.0,-8577315.154502956,-1355929.8192617954,9,1.0
-77.03901655,-12.09131451,2021,San Isidro,ROBO AGRAVADO A MANO ARMADA,74493.0,-8575944.093560575,-1356102.3522289218,-1,0.0
-77.04909654,-12.08935516,2021,San Isidro,ROBO AGRAVADO A MANO ARMADA,184750.0,-8577066.192914575,-1355879.290560787,9,0.6563061299977769
-77.03901655,-12.09131451,2021,San Isidro,ROBO AGRAVADO A MANO ARMADA,181587.0,-8575944.093560575,-1356102.3522289218,-1,0.0
-77.04316216,-12.09202904,2021,San Isidro,ROBO AGRAVADO A MANO ARMADA,184751.0,-8576405.580754802,-1356183.698109145,13,0.6688807289672091
-77.05074576,-12.08954486,2021,San Isidro,ROBO AGRAVADO A MANO ARMADA,971181.0,-8577249.783245184,-1355900.8868342822,9,0.9472738365069625
-77.04893004,-12.09149253,2021,San Isidro,ROBO,340043.0,-8577047.65821936,-1356122.6189484056,-1,0.0
-77.05008849,-12.08820422,2021,San Isidro,ROBO,437431.0,-8577176.616283467,-1355748.2628711064,9,0.681618117090242
-77.0520955,-12.09267028,2021,San Isidro,ROBO,437432.0,-8577400.035614684,-1356256.7004525736,9,0.6358573804882355
-77.05008849,-12.08820422,2021,San Isidro,ROBO,811289.0,-8577176.616283467,-1355748.2628711064,9,0.681618117090242
-77.04514799,-12.0928735,2021,San Isidro,ROBO,184748.0,-8576626.642339205,-1356279.836189044,13,0.6596810332892256
-77.03901655,-12.09131451,2021,San Isidro,ROBO,901383.0,-8575944.093560575,-1356102.3522289218,-1,0.0
-77.05008849,-12.08820422,2021,San Isidro,ROBO,67878.0,-8577176.616283467,-1355748.2628711064,9,0.681618117090242
-77.05008849,-12.08820422,2021,San Isidro,ROBO,671685.0,-8577176.616283467,-1355748.2628711064,9,0.681618117090242
-77.05157484,-12.09009863,2021,San Isidro,HURTO,858447.0,-8577342.07600861,-1355963.9305084664,9,0.9472738365069625
-77.04924544,-12.08822692,2021,San Isidro,HURTO,154343.0,-8577082.768386755,-1355750.8471259628,9,0.6964513369305981
-77.04893004,-12.09149253,2021,San Isidro,HURTO,77920.0,-8577047.65821936,-1356122.6189484056,-1,0.0
-77.04222787,-12.0924675,2021,San Isidro,HURTO,919318.0,-8576301.57606775,-1356233.6148257628,-1,0.0
-77.05096932,-12.09096399,2021,San Isidro,HURTO,538010.0,-8577274.669830542,-1356062.4472547937,9,0.8868343162416455
-77.03875476,-12.09287417,2021,San Isidro,HURTO,846058.0,-8575914.951231081,-1356279.9124657358,-1,0.0
-77.04302738,-12.09228487,2021,San Isidro,HURTO,340040.0,-8576390.577113833,-1356212.8232043702,13,0.7157499078160422
-77.05057265,-12.08785826,2021,San Isidro,HURTO,77912.0,-8577230.512728132,-1355708.8774881146,9,0.6964513369305981
-77.05157484,-12.09009863,2021,San Isidro,HURTO,588880.0,-8577342.07600861,-1355963.9305084664,9,0.9472738365069625
-77.0508367,-12.09186845,2021,San Isidro,HURTO,340032.0,-8577259.906639677,-1356165.4156739307,9,1.0
-77.03888292,-12.09174448,2021,San Isidro,HURTO,441763.0,-8575929.21793702,-1356151.3022653263,-1,0.0
-77.0368307,-12.0925879,2021,San Isidro,HURTO,895170.0,-8575700.765851624,-1356247.321843418,25,1.0
-77.05157484,-12.09009863,2021,San Isidro,HURTO,77915.0,-8577342.07600861,-1355963.9305084664,9,0.9472738365069625
-77.05008849,-12.08820422,2021,San Isidro,HURTO,67869.0,-8577176.616283467,-1355748.2628711064,9,0.681618117090242
-77.05535439,-12.09261845,2021,San Isidro,HURTO,154344.0,-8577762.813590037,-1356250.799829359,-1,0.0
-77.05162869,-12.09212545,2021,San Isidro,HURTO,691957.0,-8577348.07056319,-1356194.6739508894,9,0.9695245451956364
-77.0515386,-12.09171865,2021,San Isidro,HURTO,154338.0,-8577338.041790264,-1356148.3616406417,9,0.9856637768427379
-77.05069798,-12.09183225,2021,San Isidro,HURTO,971277.0,-8577244.464399913,-1356161.2944714196,9,1.0
-77.05069798,-12.09183225,2021,San Isidro,HURTO,624024.0,-8577244.464399913,-1356161.2944714196,9,1.0
-77.04890611,-12.09068549,2021,San Isidro,HURTO,856524.0,-8577044.994343946,-1356030.741439929,9,0.681618117090242
-77.04893004,-12.09149253,2021,San Isidro,HURTO,683557.0,-8577047.65821936,-1356122.6189484056,-1,0.0
-77.03702757,-12.09182114,2021,San Isidro,HURTO,158005.0,-8575722.681319779,-1356160.0296494346,25,0.8111065247211906
-77.0368307,-12.0925879,2021,San Isidro,HURTO,189153.0,-8575700.765851624,-1356247.321843418,25,1.0
-77.03803938,-12.09134759,2021,San Isidro,HURTO,251840.0,-8575835.315493757,-1356106.1182265559,-1,0.0
-77.05066537,-12.08979051,2021,San Isidro,HURTO,614910.0,-8577240.83427132,-1355928.8527220048,9,1.0
-77.03636799,-12.09147653,2021,San Isidro,HURTO,189164.0,-8575649.25721004,-1356120.7974249239,-1,0.0
-77.04632137,-12.09246172,2021,San Isidro,HURTO,154336.0,-8576757.262403313,-1356232.9567979942,-1,0.0
-77.05051693,-12.08987393,2021,San Isidro,HURTO,437422.0,-8577224.310006104,-1355938.3496313817,9,1.0
-77.0368307,-12.0925879,2021,San Isidro,HURTO,915566.0,-8575700.765851624,-1356247.321843418,25,1.0
-77.05008849,-12.08820422,2021,San Isidro,HURTO,966248.0,-8577176.616283467,-1355748.2628711064,9,0.681618117090242
-77.04444882,-12.09219315,2021,San Isidro,HURTO,340031.0,-8576548.811090827,-1356202.381291562,13,0.6608184170611527
-77.04789101,-12.09074706,2021,San Isidro,HURTO,963768.0,-8576931.99392884,-1356037.7508698383,-1,0.0
-77.04789101,-12.09074706,2021,San Isidro,HURTO,247681.0,-8576931.99392884,-1356037.7508698383,-1,0.0
-77.03635105,-12.09209657,2021,San Isidro,HURTO,82482.0,-8575647.371457864,-1356191.3860933078,25,1.0
-77.0368307,-12.0925879,2021,San Isidro,HURTO,542477.0,-8575700.765851624,-1356247.321843418,25,1.0
-77.04912654,-12.08915986,2021,San Isidro,HURTO AGRAVADO,184739.0,-8577069.5324993,-1355857.0567749233,9,0.681618117090242
-77.03875476,-12.09287417,2021,San Isidro,HURTO AGRAVADO,751217.0,-8575914.951231081,-1356279.9124657358,-1,0.0
-77.04036866,-12.09282167,2021,San Isidro,HURTO AGRAVADO,946024.0,-8576094.609757273,-1356273.9355613457,21,0.0
-77.04423343,-12.09248459,2021,San Isidro,HURTO AGRAVADO,935747.0,-8576524.833985707,-1356235.560447744,13,0.7661952118622921
-77.03683104,-12.09294958,2021,San Isidro,HURTO AGRAVADO,72179.0,-8575700.803700252,-1356288.4975794083,25,0.8111065247211906
-77.03683104,-12.09294958,2021,San Isidro,HURTO AGRAVADO,82488.0,-8575700.803700252,-1356288.4975794083,25,0.8111065247211906
-77.03683104,-12.09294958,2021,San Isidro,HURTO AGRAVADO,82485.0,-8575700.803700252,-1356288.4975794083,25,0.8111065247211906
-77.05157484,-12.09009863,2021,San Isidro,HURTO DE VEHICULO,184742.0,-8577342.07600861,-1355963.9305084664,9,0.9472738365069625
-77.05087691,-12.09068608,2021,San Isidro,HURTO DE VEHICULO,184745.0,-8577264.3827964,-1356030.8086084058,9,1.0
-77.05105172,-12.09112477,2021,San Isidro,HURTO DE VEHICULO,790701.0,-8577283.842556585,-1356080.7512587437,9,0.8405747549578304
-77.05074576,-12.08954486,2021,San Isidro,HURTO DE VEHICULO,582950.0,-8577249.783245184,-1355900.8868342822,9,0.9472738365069625
